intent_android_net_wifi_WIFI_STATE_CHANGED,perm_com_android_launcher_permission_INSTALL_SHORTCUT,intent_android_intent_action_ACTION_POWER_CONNECTED,intent_android_intent_action_ACTION_POWER_DISCONNECTED,n_urls,perm_android_permission_WRITE_SETTINGS,perm_android_permission_RECEIVE_BOOT_COMPLETED,perm_android_permission_GET_TASKS,intent_com_google_firebase_INSTANCE_ID_EVENT,intent_android_intent_action_QUICKBOOT_POWERON,intent_android_intent_action_BOOT_COMPLETED,perm_android_permission_GET_ACCOUNTS,suspicious_getSubscriberId,n_api_calls,n_services,intent_android_net_conn_CONNECTIVITY_CHANGE,intent_com_facebook_sdk_ACTION_CURRENT_ACCESS_TOKEN_CHANGED,intent_com_google_firebase_MESSAGING_EVENT,n_permissions,intent_com_google_android_c2dm_intent_RECEIVE,suspicious_getCellSignalStrength,intent_android_intent_action_USER_PRESENT,intent_com_android_vending_INSTALL_REFERRER,perm_com_google_android_c2dm_permission_RECEIVE,intent_android_intent_action_VIEW,suspicious_Ldalvik_system_DexClassLoader_,suspicious_getDeviceId,suspicious_Ldalvik_system_PathClassLoader_,suspicious_adb_enabled,suspicious_getExternalStorageDirectory,label
0,0,0,0,51,0,0,0,1,0,0,1,0,26,7,1,0,0,11,1,0,0,1,1,1,1,1,1,0,1,0
0,0,0,0,47,0,1,0,0,0,1,0,0,25,2,0,0,0,9,0,0,1,1,0,0,1,1,0,0,1,0
0,0,0,0,47,0,1,0,0,0,1,0,0,25,2,0,0,0,9,0,0,1,1,0,0,1,1,0,0,1,1
0,0,0,0,47,0,1,0,0,0,1,0,0,25,2,0,0,0,9,0,0,1,1,0,0,1,1,0,0,1,0
0,0,0,0,47,0,1,0,0,0,1,0,0,25,2,0,0,0,9,0,0,1,1,0,0,1,1,0,0,1,1
0,0,0,0,47,0,1,0,0,0,1,0,0,25,2,0,0,0,9,0,0,1,1,0,0,1,1,0,0,1,1
0,0,0,0,47,0,1,0,0,0,1,0,0,25,2,0,0,0,9,0,0,1,1,0,0,1,1,0,0,1,0
0,0,0,0,51,0,0,0,1,0,0,0,0,20,2,0,0,0,6,1,0,0,1,1,0,1,1,1,0,1,1
0,0,0,0,47,0,1,0,0,0,1,0,0,25,2,0,0,0,9,0,0,1,1,0,0,1,1,0,0,1,1
0,0,0,0,47,0,1,0,0,0,1,0,0,25,2,0,0,0,9,0,0,1,1,0,0,1,1,0,0,1,0
0,0,0,0,47,0,1,0,0,0,1,0,0,25,2,0,0,0,9,0,0,1,1,0,0,1,1,0,0,1,0
0,0,0,0,47,0,1,0,0,0,1,0,0,25,2,0,0,0,9,0,0,1,1,0,0,1,1,0,0,1,0
0,0,0,0,47,0,1,0,0,0,1,0,0,25,2,0,0,0,9,0,0,1,1,0,0,1,1,0,0,1,0
0,0,0,0,47,0,1,0,0,0,1,0,0,25,2,0,0,0,9,0,0,1,1,0,0,1,1,0,0,1,0
0,0,0,0,47,0,1,0,0,0,1,0,0,25,2,0,0,0,9,0,0,1,1,0,0,1,1,0,0,1,0
0,0,0,0,47,0,1,0,0,0,1,0,0,25,2,0,0,0,9,0,0,1,1,0,0,1,1,0,0,1,0
0,0,0,0,47,0,1,0,0,0,1,0,0,25,2,0,0,0,9,0,0,1,1,0,0,1,1,0,0,1,0
0,0,0,0,47,0,1,0,0,0,1,0,0,25,2,0,0,0,9,0,0,1,1,0,0,1,1,0,0,1,0
0,0,0,0,50,0,1,0,1,0,0,0,0,19,3,0,0,0,9,1,0,0,1,1,0,1,1,1,0,1,1
0,0,0,0,51,1,0,0,1,0,0,0,0,22,7,0,0,1,11,1,0,0,0,1,1,1,1,0,0,1,0
0,0,0,0,51,0,0,0,0,0,1,0,0,28,5,0,0,0,3,0,1,0,1,0,0,1,1,1,1,1,0
0,0,0,0,46,0,0,0,1,0,0,0,0,27,6,0,0,0,9,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,49,0,0,0,0,0,0,0,0,29,4,0,0,0,7,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,55,0,0,0,1,0,0,0,0,24,4,0,0,0,6,1,0,0,1,1,1,1,1,1,0,1,0
0,0,0,0,46,0,0,0,1,0,0,0,0,22,6,0,0,1,7,1,0,0,1,1,1,1,1,1,0,1,1
0,0,0,0,49,0,0,0,1,0,0,0,0,29,5,0,0,0,9,1,0,0,1,1,0,1,1,1,1,1,0
0,0,0,0,56,0,0,0,1,0,0,0,0,26,8,0,0,1,8,1,0,0,1,1,1,1,1,1,1,1,0
0,0,0,0,51,0,0,0,1,0,0,0,0,20,5,0,0,1,8,1,0,0,0,1,0,1,1,0,0,1,0
0,0,0,0,53,0,0,0,1,0,0,0,0,21,9,0,0,1,5,1,0,0,0,1,1,1,1,0,1,1,0
0,0,0,0,45,0,0,0,1,0,0,0,0,20,6,0,0,1,7,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,55,0,0,0,0,0,0,0,0,23,7,0,0,1,7,1,0,0,1,1,1,0,1,1,0,1,0
0,0,0,0,50,0,1,0,1,0,0,0,0,20,7,0,0,1,7,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,46,0,1,0,1,0,0,1,0,22,7,0,0,1,12,1,0,0,1,1,1,1,1,1,0,1,0
0,0,0,0,52,0,0,0,1,0,0,0,0,26,6,0,1,0,5,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,46,0,0,0,0,0,0,0,0,25,5,0,0,0,5,0,0,0,0,0,0,1,1,1,0,1,0
0,0,0,0,48,0,0,0,1,0,0,0,0,29,9,0,0,1,5,1,0,0,1,1,1,1,1,0,0,1,0
0,0,0,0,48,0,0,0,1,0,0,0,0,29,9,0,0,1,5,1,0,0,1,1,1,1,1,0,0,1,0
0,0,0,0,46,0,0,0,1,0,0,0,0,28,6,1,1,1,8,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,51,0,0,0,1,0,0,0,0,23,6,0,0,1,7,1,0,0,1,1,0,1,1,1,0,1,1
0,0,0,0,43,0,0,0,0,0,0,0,0,23,8,0,1,1,6,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,45,0,1,0,1,0,1,0,0,28,3,0,0,1,7,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,46,1,0,0,0,0,1,0,0,28,8,0,0,0,6,0,1,0,0,0,0,1,1,1,1,1,0
0,0,0,0,46,1,0,0,1,0,0,0,0,23,10,0,0,1,6,1,0,0,1,1,1,1,1,1,0,1,0
0,0,0,0,46,0,0,0,1,0,0,0,0,28,6,1,1,1,8,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,46,0,0,0,1,0,0,0,0,25,7,0,0,1,8,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,49,0,0,0,0,0,0,0,0,20,6,0,0,1,9,1,0,0,1,1,0,0,1,1,0,1,0
0,1,0,0,51,0,1,0,0,1,1,0,0,19,5,0,0,0,6,0,0,1,0,0,0,1,1,1,0,1,0
0,0,0,0,44,0,0,0,1,0,0,0,0,22,5,0,0,0,5,1,0,0,1,1,0,1,1,1,1,1,1
0,0,0,0,45,1,0,0,1,0,1,0,0,28,4,0,0,0,7,1,1,0,1,1,0,1,1,1,0,1,0
0,0,0,0,49,0,0,0,1,0,0,0,0,20,5,0,0,1,9,1,0,0,0,1,1,1,1,0,0,1,0
0,0,0,0,44,0,1,0,1,1,1,0,0,25,8,0,0,1,10,1,0,0,0,1,0,1,1,1,0,1,0
0,0,0,0,45,0,0,0,1,0,0,0,1,28,9,0,1,1,7,1,0,0,1,1,1,1,1,1,0,1,0
0,0,0,0,50,0,0,0,1,0,1,0,0,19,6,0,0,0,12,1,1,0,1,1,0,1,1,1,0,1,0
0,0,0,0,50,0,0,0,1,0,1,0,0,19,6,0,0,0,12,1,1,0,1,1,0,1,1,1,0,1,0
0,0,0,0,50,0,0,0,1,0,1,0,0,19,6,0,0,0,12,1,1,0,1,1,0,1,1,1,0,1,0
0,0,0,0,46,0,1,0,1,0,0,1,0,27,4,0,0,1,9,1,0,0,1,1,0,1,1,1,0,1,1
0,0,0,0,48,0,0,0,0,0,0,0,0,21,2,0,0,1,7,1,0,0,0,1,0,1,1,1,0,1,0
0,0,0,0,49,0,0,0,1,0,0,0,0,20,7,0,0,1,9,1,0,0,1,1,1,0,1,1,0,1,1
0,0,0,0,44,0,0,0,1,0,0,0,0,26,10,0,0,1,10,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,45,0,0,0,1,0,0,0,0,21,6,0,0,1,10,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,49,0,0,0,1,0,0,0,0,20,5,0,0,1,9,1,0,0,0,1,1,1,1,0,0,1,1
0,0,0,0,50,0,0,0,0,0,1,0,0,27,4,0,0,0,4,0,1,0,0,0,0,1,1,1,1,1,0
0,0,0,0,50,0,0,0,0,0,1,0,0,27,4,0,0,0,4,0,1,0,0,0,0,1,1,1,1,1,0
0,0,0,0,52,0,0,0,1,0,0,0,0,23,7,0,0,1,8,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,50,0,1,0,1,1,1,0,0,27,14,0,0,1,7,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,46,0,1,0,0,0,1,0,0,27,3,0,0,0,11,0,0,0,0,0,0,1,1,1,0,1,0
0,0,0,0,44,0,1,0,0,0,1,0,0,27,7,0,0,1,8,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,48,0,0,0,1,0,0,0,0,21,6,0,0,1,11,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,45,0,0,0,1,0,0,0,0,20,5,0,0,0,6,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,51,0,0,0,0,0,0,0,0,24,2,0,0,1,6,0,0,0,0,0,0,1,1,1,0,1,0
0,0,0,0,44,0,0,0,1,0,0,0,0,27,6,0,1,1,5,1,0,0,1,1,1,1,1,1,0,1,0
0,0,0,0,47,0,0,0,1,0,0,0,0,22,11,0,0,1,10,1,0,0,1,1,1,1,1,1,0,1,0
0,0,0,0,48,0,1,0,1,0,0,0,0,30,7,0,0,1,10,1,1,0,1,1,0,1,1,1,0,1,0
0,0,0,0,53,0,0,0,1,0,1,0,0,23,8,1,0,1,12,1,0,1,0,1,1,1,1,1,0,1,0
0,0,0,0,55,0,1,0,1,0,1,0,0,26,6,0,0,1,9,1,0,0,0,1,0,1,1,1,0,1,0
0,0,0,0,57,0,1,1,1,0,1,0,0,21,6,0,0,0,9,1,0,0,1,1,0,1,0,1,0,1,1
0,0,0,0,44,0,0,0,0,0,0,0,0,23,6,0,0,1,5,1,0,0,1,1,1,1,1,1,0,1,0
0,1,0,0,53,0,0,0,0,0,0,0,0,28,4,0,1,0,9,1,0,0,1,1,1,1,1,1,0,1,0
0,0,0,0,48,0,0,0,1,0,0,0,0,24,4,0,0,0,12,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,47,0,0,0,1,0,1,0,0,23,5,0,0,0,9,1,0,0,1,1,0,1,1,1,0,1,0
0,1,0,0,44,0,1,0,1,0,1,0,0,23,7,0,0,1,11,1,0,0,1,1,1,1,1,1,0,1,0
0,0,0,0,49,0,0,0,1,0,0,0,0,21,7,0,0,0,7,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,54,0,0,0,1,0,0,0,0,23,4,0,0,0,10,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,57,0,0,0,1,0,0,0,0,23,10,0,0,1,8,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,52,0,0,0,1,0,0,0,0,21,5,0,0,1,7,1,0,0,0,1,0,1,1,0,0,1,0
0,0,0,0,43,0,0,0,1,0,1,0,0,23,9,0,0,1,6,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,46,0,0,0,1,0,0,0,0,21,5,0,0,0,6,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,46,0,0,0,0,0,0,0,0,21,5,0,0,0,8,1,0,0,0,1,0,1,1,1,0,1,0
0,0,0,0,54,0,0,0,0,0,0,0,0,24,2,0,0,0,7,1,0,0,0,1,0,1,0,1,0,1,0
0,0,0,0,49,0,0,0,1,0,0,0,0,23,9,0,0,1,9,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,46,0,0,0,1,0,0,1,0,19,4,0,0,0,8,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,48,0,0,0,1,0,0,0,0,19,4,1,0,1,8,1,0,0,1,1,1,1,1,1,0,1,0
0,0,0,0,49,0,0,0,1,0,0,0,0,22,6,0,0,1,12,1,0,0,1,1,1,0,1,1,0,1,1
0,0,0,0,43,0,1,0,1,1,1,0,0,23,11,0,0,1,8,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,46,0,0,0,0,0,0,0,0,28,3,1,1,0,7,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,53,0,0,0,0,0,0,0,0,23,1,0,0,0,8,1,0,0,1,1,1,1,1,1,0,1,0
0,0,0,0,47,0,0,0,1,0,0,1,0,21,11,0,0,1,9,1,0,0,1,1,1,1,1,1,0,1,0
0,0,0,0,54,0,0,0,1,0,0,0,0,23,9,1,0,1,12,1,0,0,1,1,1,1,1,1,0,1,0
0,0,0,0,54,0,1,0,1,0,0,0,0,19,5,0,0,0,8,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,44,0,0,0,1,0,0,0,0,22,10,0,0,1,7,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,55,0,1,0,0,0,1,0,0,22,4,0,0,0,10,0,0,0,0,0,0,1,1,1,0,1,0
0,0,0,0,52,1,0,0,1,0,0,0,0,21,5,0,0,0,11,1,1,0,1,1,0,1,1,1,1,1,0
0,0,0,0,44,0,0,0,1,0,0,0,0,24,7,0,0,0,12,1,0,0,1,1,0,1,1,1,1,1,0
0,0,0,0,49,0,0,0,0,0,1,0,0,26,3,0,0,0,4,0,1,0,0,0,0,1,1,1,1,1,0
0,0,0,0,52,0,1,0,0,0,1,0,1,21,4,0,1,0,5,0,1,0,0,0,0,1,1,1,1,1,0
0,0,0,0,47,0,0,0,1,0,0,0,0,27,7,0,0,1,12,1,0,0,1,1,1,1,1,1,0,1,0
0,0,0,0,44,0,0,0,1,0,0,0,0,25,3,0,0,0,5,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,44,0,0,0,1,0,0,0,0,25,3,0,0,0,5,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,48,0,1,0,0,1,1,0,0,26,2,0,0,0,10,0,1,0,0,0,0,1,0,1,0,1,0
0,0,0,0,46,0,0,0,1,0,0,0,0,19,7,0,0,1,7,1,0,0,1,1,1,0,1,1,0,1,0
0,0,0,0,45,0,1,0,1,1,1,0,0,27,12,0,0,0,7,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,47,0,0,0,1,0,0,0,0,27,7,0,0,1,12,1,0,0,1,1,1,1,1,1,0,1,0
0,0,0,0,45,0,0,0,1,0,0,0,0,23,7,0,0,1,8,1,0,0,0,1,1,1,1,0,0,1,0
0,0,0,0,49,0,0,0,0,0,0,0,0,24,4,0,0,0,4,0,0,0,1,0,0,1,1,1,0,1,0
0,0,0,0,43,0,0,0,1,0,0,0,0,23,9,0,0,1,8,1,0,0,1,1,0,1,0,1,0,1,1
0,0,0,0,48,1,1,0,1,0,1,0,0,19,6,0,0,0,10,1,1,0,1,1,0,1,1,1,0,1,0
0,0,0,0,45,0,0,0,1,0,0,1,1,27,5,1,0,0,11,1,0,0,1,1,1,0,1,1,0,1,0
0,1,0,0,48,0,1,1,0,0,1,0,0,22,5,0,0,0,11,0,0,0,0,0,1,0,1,0,0,1,1
0,0,0,0,48,0,0,0,1,0,0,0,0,22,6,0,0,1,12,1,0,0,1,1,1,0,1,1,0,1,0
0,0,0,0,49,0,0,0,0,0,0,0,0,24,4,0,0,0,4,0,0,0,1,0,0,1,1,1,0,1,0
0,0,0,0,49,0,0,0,1,0,0,0,0,18,9,0,0,1,6,1,0,0,0,1,1,1,1,0,0,1,0
0,0,0,0,57,0,0,1,1,0,0,0,0,25,6,1,0,0,6,1,0,0,1,0,0,1,1,1,1,1,0
0,0,0,0,48,0,0,0,1,0,0,0,0,22,6,0,0,1,12,1,0,0,1,1,1,0,1,1,0,1,1
0,0,0,0,44,0,0,0,1,0,0,0,0,26,4,1,0,0,8,1,0,0,1,1,0,1,1,1,0,1,1
0,0,0,0,53,0,0,0,0,0,1,0,0,27,2,0,0,0,7,0,0,0,1,0,0,1,1,0,0,1,0
0,0,0,0,44,0,0,0,1,0,0,0,0,22,4,0,0,0,6,1,0,0,1,1,1,1,1,1,0,1,0
0,0,0,0,44,0,0,0,1,0,0,0,0,22,5,0,0,0,6,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,54,0,0,0,1,0,0,0,0,22,4,0,0,0,8,1,0,0,1,1,1,1,1,1,0,1,0
0,0,0,0,46,1,0,0,1,0,0,0,0,21,8,0,0,1,9,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,50,0,0,0,0,0,0,0,0,25,2,0,0,0,6,0,0,0,0,1,0,1,1,1,0,1,0
0,0,0,0,52,0,1,0,1,0,1,0,0,24,7,0,0,1,8,1,0,0,1,1,1,0,1,1,0,1,0
0,0,0,0,55,0,0,0,1,0,0,0,1,22,10,0,0,1,8,1,0,0,1,1,1,1,1,1,1,1,0
0,0,0,0,53,0,0,0,1,0,0,1,0,23,6,0,0,1,11,1,0,0,1,1,0,0,1,1,0,1,0
0,0,0,0,50,0,0,0,0,0,0,0,0,25,2,0,0,0,6,0,0,0,0,1,0,1,1,1,0,1,0
0,0,0,0,47,0,0,0,0,0,0,0,0,27,6,0,1,1,12,1,0,0,1,1,1,0,1,1,0,1,0
0,0,0,0,44,0,0,0,1,0,0,0,0,20,8,0,0,1,10,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,50,0,0,0,0,0,0,0,0,25,2,0,0,0,6,0,0,0,0,1,0,1,1,1,0,1,0
0,0,0,0,50,0,0,0,0,0,0,0,0,25,2,0,0,0,6,0,0,0,0,1,0,1,1,1,0,1,0
1,0,0,0,52,0,0,0,1,0,0,0,0,20,6,1,0,1,10,1,0,0,1,1,0,0,1,1,0,1,0
0,0,0,0,52,0,0,0,0,0,1,0,0,28,1,0,0,0,4,0,0,0,0,0,0,1,1,1,0,1,0
0,0,0,0,52,0,0,0,0,0,1,0,0,28,1,0,0,0,4,0,0,0,0,0,0,1,1,1,0,1,0
0,0,0,0,54,0,1,0,1,0,1,0,0,31,8,0,0,1,9,1,1,0,1,1,0,1,1,1,0,1,0
0,0,0,0,44,0,0,0,1,0,0,0,0,21,9,0,0,1,8,1,0,0,0,1,1,1,1,0,0,1,0
0,0,0,0,47,0,0,0,1,0,0,0,0,26,8,0,1,1,13,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,47,0,0,0,1,0,1,0,0,19,6,0,0,0,12,1,1,0,1,1,0,1,1,1,0,1,0
0,0,0,0,45,0,0,0,1,0,0,0,0,21,9,0,0,1,9,1,0,0,0,1,1,1,1,0,0,1,0
0,0,0,0,52,0,0,0,0,0,1,0,0,28,1,0,0,0,4,0,0,0,0,0,0,1,1,1,0,1,0
0,0,0,0,55,0,1,0,1,0,1,0,1,22,11,0,0,1,11,1,1,0,1,1,0,1,1,1,1,1,0
0,0,1,1,52,0,1,0,0,0,1,0,0,24,10,1,0,0,8,1,0,0,1,1,0,1,1,1,0,1,1
0,0,0,0,51,0,0,0,0,0,0,0,0,30,5,0,0,1,7,1,0,0,1,1,0,1,1,1,1,1,0
0,0,0,0,52,0,0,0,0,0,0,0,0,24,4,0,1,0,6,0,0,0,0,0,1,0,1,1,0,1,0
0,0,0,0,50,0,0,0,1,0,0,0,0,24,7,0,0,1,13,1,0,0,1,1,1,1,1,1,0,1,0
0,0,0,0,52,0,0,0,0,0,1,0,0,28,1,0,0,0,4,0,0,0,0,0,0,1,1,1,0,1,0
0,0,1,1,48,0,0,0,0,0,0,0,0,24,3,0,0,0,7,0,0,0,0,0,0,1,1,1,0,1,0
0,0,0,0,56,0,0,0,1,0,0,0,0,24,4,0,0,0,9,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,55,0,0,0,1,0,0,0,0,22,7,0,0,0,11,1,0,0,1,1,0,0,1,1,0,1,1
0,0,0,0,45,0,0,0,1,0,0,1,0,21,6,0,0,1,10,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,47,0,0,0,0,0,0,0,0,23,2,0,0,1,6,0,0,0,0,0,0,1,1,1,0,1,1
0,0,0,0,49,0,0,0,1,0,0,0,0,21,7,0,0,1,11,1,0,0,1,1,0,0,1,1,0,1,0
0,0,0,0,55,0,0,0,1,0,0,0,0,23,5,0,0,1,5,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,49,0,0,0,1,0,0,0,0,20,3,0,0,0,5,1,0,0,1,1,0,1,1,1,0,1,1
0,0,0,0,53,0,0,0,0,0,1,0,0,27,2,0,0,0,5,0,0,0,1,0,0,1,1,0,0,1,0
0,0,0,0,46,0,0,0,1,0,0,0,1,29,7,0,0,1,11,1,0,0,1,1,1,1,1,1,0,1,0
0,0,0,0,55,0,0,0,1,0,0,0,0,26,5,0,0,1,8,1,0,0,0,1,0,1,1,1,0,1,0
0,0,0,0,53,0,0,0,1,0,0,0,0,19,5,0,0,1,11,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,55,1,0,0,1,0,0,0,0,26,4,0,0,1,8,1,0,0,0,1,0,1,1,1,0,1,0
0,0,0,0,53,0,0,0,1,0,0,0,0,18,6,0,0,0,6,1,0,0,1,1,0,1,1,1,1,1,0
0,0,0,0,55,1,0,0,1,0,0,0,0,26,4,0,0,1,8,1,0,0,0,1,0,1,1,1,0,1,0
0,0,0,0,52,0,1,0,1,0,1,0,0,18,4,0,0,1,6,1,0,0,1,1,0,1,0,1,0,1,1
0,0,0,0,51,0,0,0,0,0,0,0,0,20,2,0,1,0,8,1,0,0,0,1,1,1,1,1,0,1,0
0,0,0,0,53,0,0,0,0,0,1,0,0,23,3,0,0,0,3,0,0,0,0,0,0,1,1,1,0,1,0
0,0,0,0,55,1,0,0,1,0,0,0,0,26,4,0,0,1,8,1,0,0,0,1,0,1,1,1,0,1,0
0,0,0,0,44,0,0,0,1,0,0,0,1,28,9,0,1,1,7,1,0,0,1,1,1,1,1,1,0,1,0
0,0,0,0,55,1,0,0,1,0,0,0,0,26,4,0,0,1,8,1,0,0,0,1,0,1,1,1,0,1,0
0,0,0,0,49,0,0,0,0,0,0,0,0,17,7,0,0,1,7,1,0,0,1,1,1,1,1,1,0,1,0
0,0,0,0,50,0,1,1,0,0,1,1,0,23,4,0,0,0,13,0,0,0,0,1,0,1,1,1,0,1,0
0,0,0,0,44,0,0,1,0,0,0,0,0,27,3,0,0,0,9,0,0,0,1,0,0,1,0,1,0,1,0
0,0,0,0,46,0,0,0,1,0,0,0,0,24,4,0,0,0,10,1,0,0,1,1,1,1,1,1,0,1,0
0,0,0,0,55,0,0,0,0,0,1,0,0,27,2,0,0,0,4,1,0,0,0,0,0,1,1,1,0,1,0
0,0,0,0,53,0,1,0,0,0,1,0,0,22,3,0,0,0,9,0,0,0,0,0,1,0,1,0,0,1,1
0,0,0,0,46,0,1,0,1,0,0,0,0,22,7,0,0,0,9,1,0,0,1,1,1,0,1,1,0,1,0
0,0,0,0,48,0,0,0,1,0,0,0,0,19,9,0,0,1,9,1,0,0,1,1,0,1,0,1,0,1,0
0,0,0,0,43,0,1,0,1,1,1,0,0,25,11,0,0,1,7,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,45,0,0,0,1,0,0,0,0,24,6,0,0,1,12,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,49,0,0,1,0,0,0,0,1,25,2,0,0,0,12,1,0,0,1,1,1,1,1,1,0,1,0
0,0,0,0,49,0,0,0,0,0,0,0,0,23,0,0,0,0,6,0,0,0,1,1,0,1,1,0,0,1,0
0,0,0,0,51,0,1,1,1,0,0,0,0,23,10,0,0,1,13,1,0,1,1,1,0,1,1,1,0,1,0
0,0,0,0,56,0,0,0,0,0,0,0,0,24,3,0,0,0,5,1,0,0,0,0,0,1,1,1,0,1,0
0,0,0,0,57,0,0,0,1,0,0,0,0,24,4,0,0,0,8,1,0,0,1,1,0,1,1,1,1,1,0
0,0,0,0,49,0,0,1,0,0,0,0,1,25,2,0,0,0,12,1,0,0,1,1,1,1,1,1,0,1,0
0,0,0,0,47,0,0,0,1,0,0,0,0,19,9,0,0,1,5,1,0,0,1,1,1,1,1,0,0,1,0
0,0,0,0,46,0,0,0,1,0,0,0,0,19,9,0,0,1,7,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,47,0,1,0,1,0,1,0,0,24,7,0,0,1,12,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,49,0,0,0,0,0,0,0,0,24,1,0,0,0,6,0,0,0,0,0,0,1,1,1,0,1,0
0,0,0,0,48,0,0,0,1,0,0,0,1,30,7,0,0,1,11,1,0,0,1,1,0,1,1,1,0,1,1
0,0,0,0,49,0,0,0,0,0,0,0,0,25,2,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,0
0,0,0,0,43,0,0,0,1,0,0,0,0,25,6,0,0,1,7,1,0,0,1,1,0,0,1,1,0,1,1
0,0,0,0,50,0,0,0,0,0,0,0,0,27,2,0,0,0,6,0,0,0,1,0,0,1,1,1,0,1,0
0,0,0,0,51,0,0,1,1,0,1,0,0,21,6,0,0,1,10,1,0,1,1,1,0,1,1,1,0,1,0
0,0,0,0,44,0,1,0,0,0,1,0,0,25,3,0,0,0,9,1,1,0,1,1,0,1,1,1,1,1,0
0,0,0,0,47,0,0,0,1,0,0,0,0,21,10,0,0,1,12,1,0,0,1,1,0,0,1,1,0,1,0
0,0,0,0,48,0,0,0,1,0,0,0,0,30,4,0,1,1,10,1,0,0,1,1,1,1,1,1,0,1,0
0,0,0,0,52,0,0,0,0,0,0,0,0,24,2,0,0,0,5,0,0,0,0,0,0,1,1,1,1,1,0
0,0,0,0,49,0,0,0,0,0,1,0,0,19,6,0,0,0,6,0,0,0,0,0,1,1,1,1,0,1,1
0,0,0,0,47,0,0,0,0,0,0,0,0,24,5,0,0,1,13,1,0,0,1,1,0,1,1,1,0,1,1
0,0,0,0,55,0,1,0,1,0,0,0,0,27,8,0,1,1,6,1,0,0,1,1,1,0,1,1,0,1,0
0,0,0,0,51,0,0,0,0,0,1,0,0,30,2,0,0,0,5,0,0,0,0,0,0,1,1,1,1,1,0
0,0,0,0,48,1,0,0,1,0,0,0,0,26,9,0,0,0,9,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,56,0,0,0,1,0,0,1,0,22,6,0,0,0,12,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,55,0,1,0,1,0,1,0,0,24,10,0,0,1,9,1,0,0,1,1,1,1,1,1,1,1,1
0,0,0,0,47,0,0,0,1,0,0,1,0,20,6,0,0,0,11,1,0,0,1,1,0,0,1,1,0,1,0
1,0,0,0,48,0,0,0,0,0,0,0,0,22,3,1,0,0,8,0,0,0,0,0,0,1,1,0,0,1,0
0,0,0,0,45,0,0,0,0,0,0,0,0,25,3,0,0,0,4,0,0,0,1,0,0,1,1,1,0,1,0
0,0,0,0,54,0,0,0,0,0,0,0,0,24,8,0,1,1,7,1,0,0,1,1,1,0,1,1,0,1,0
0,0,0,0,43,0,0,0,1,0,0,0,0,24,4,0,0,0,7,1,0,0,1,1,0,1,1,1,0,1,0
0,0,0,0,43,0,0,0,1,0,0,0,0,26,6,0,0,1,9,1,0,0,1,1,1,0,1,1,0,1,0
