n_urls,n_api_calls,perm_android_permission_READ_PHONE_STATE,n_activities,suspicious_getDeviceId,suspicious_getExternalStorageDirectory,n_used_permissions,perm_android_permission_ACCESS_NETWORK_STATE,suspicious_getSubscriberId,suspicious_Ldalvik_system_DexClassLoader_,n_providers,suspicious_sendTextMessage,intent_android_intent_action_PACKAGE_ADDED,suspicious_Ljava_lang_System___load,suspicious_Ldalvik_system_PathClassLoader_,suspicious_Ljava_lang_System___loadLibrary,suspicious_getPackageInfo,n_services,perm_com_android_vending_BILLING,intent_com_google_android_c2dm_intent_RECEIVE,intent_android_intent_action_VIEW,n_receivers,perm_com_google_android_c2dm_permission_RECEIVE,perm_android_permission_SET_WALLPAPER,n_permissions,perm_android_permission_SEND_SMS,perm_android_permission_FLASHLIGHT,intent_com_google_android_gms_measurement_UPLOAD,intent_show_lock_set_email,perm_android_permission_READ_CELL_BROADCASTS,label
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
10,8,0,4,1,1,6,0,0,1,1,0,0,1,0,1,1,1,0,0,0,3,0,0,3,0,0,0,0,0,0
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,13,0,7,1,1,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
12,14,0,6,1,1,7,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
16,14,0,3,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
14,15,0,2,0,1,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1
15,12,0,4,0,1,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0
10,8,0,4,1,1,6,0,0,1,1,0,0,1,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0
11,15,0,9,0,0,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0
15,11,0,3,1,1,5,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
15,16,0,4,0,1,7,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
15,16,0,4,0,1,7,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
16,12,0,5,0,1,5,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
10,18,0,6,1,1,7,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0
10,18,0,7,1,1,7,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
17,13,0,4,0,1,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
6,15,0,8,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,13,0,4,0,1,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
8,12,0,8,1,1,5,1,0,0,1,0,0,0,0,0,1,2,1,1,0,2,1,0,6,0,0,1,0,0,0
11,8,0,2,1,1,5,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0
10,14,0,8,1,1,6,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
17,13,0,4,0,1,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
16,13,0,10,0,1,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
11,9,1,2,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1
11,18,0,7,1,1,7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0
16,15,0,3,0,1,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
13,16,0,6,1,1,6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0
12,13,1,1,1,1,5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,1
13,16,0,4,1,1,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0
12,13,1,1,1,1,5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,1
12,13,1,1,1,1,5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,1
12,13,1,1,1,1,5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,1
12,13,1,1,1,1,5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,1
16,14,0,9,0,1,7,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
12,16,0,3,1,1,8,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0
11,18,0,4,1,1,7,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0
8,17,0,9,0,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
9,14,0,4,0,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,0,1,0,0,0,0
15,16,0,5,1,1,7,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0
14,17,0,4,0,1,7,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
10,12,0,1,1,0,8,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
16,13,0,2,0,1,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,18,0,6,1,1,7,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
8,7,0,8,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
11,7,0,4,1,1,5,0,0,1,1,0,0,1,0,1,1,1,1,0,0,3,0,0,1,0,0,0,0,0,0
7,16,0,4,1,1,6,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,13,0,6,1,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
15,16,0,4,0,1,8,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
7,9,0,3,0,1,6,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
7,17,0,8,1,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
7,10,1,5,1,1,6,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1
10,8,0,1,1,1,5,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
13,18,0,8,1,1,7,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
10,15,1,10,1,1,7,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1
13,18,0,8,1,1,7,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
14,13,0,12,0,1,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
7,15,1,4,1,1,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1
9,16,0,3,1,1,6,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,5,0,0,0,0,0,0
9,8,0,1,1,1,5,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
9,8,0,1,1,1,5,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
9,17,0,2,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
14,7,0,6,0,1,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0
16,8,0,4,1,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
9,17,0,5,1,1,7,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0
13,15,0,2,0,1,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1
9,8,0,1,1,1,5,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,8,0,1,1,1,5,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
9,8,0,1,1,1,5,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,15,0,2,0,1,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1
13,15,0,2,0,1,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1
16,13,0,9,1,1,5,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,5,0,0,0,0,0,0
13,15,0,2,0,1,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1
12,17,0,4,1,1,8,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
13,15,0,2,0,1,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1
13,15,0,2,0,1,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1
11,17,0,2,0,0,6,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0
13,15,0,2,0,1,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1
9,8,0,1,1,1,5,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,15,0,2,0,1,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1
9,17,0,4,0,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,1,0,0,0,0
13,15,0,2,0,1,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1
11,9,0,11,0,0,3,1,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0
16,12,1,4,0,1,5,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0
16,16,0,4,0,1,7,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
16,16,0,4,0,1,7,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
16,16,0,4,0,1,7,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
12,18,0,6,1,1,8,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0
9,8,0,1,1,1,5,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
9,8,0,1,1,1,5,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
9,17,0,3,1,1,6,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0
17,13,1,6,0,1,4,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0
15,17,0,5,0,1,7,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0
17,14,0,5,0,1,7,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0
17,14,0,5,0,1,7,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0
17,14,0,5,0,1,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0
9,15,0,11,0,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
16,13,0,11,0,1,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
14,18,0,4,1,1,7,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
12,18,0,5,1,1,8,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0
8,17,0,3,1,1,6,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0
11,5,0,4,1,1,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
15,17,0,6,0,1,7,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
8,17,0,2,1,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,16,0,2,0,1,5,1,0,0,0,0,0,0,1,0,1,2,0,0,0,2,0,0,4,0,0,0,0,0,0
11,18,0,9,0,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
9,8,0,1,1,1,5,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
11,11,0,2,1,0,7,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,7,0,0,0,0,0,0
13,9,0,11,0,0,3,1,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0
14,6,0,3,0,1,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
13,18,1,6,0,1,5,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,5,0,0,0,0,0,0
11,16,0,3,1,1,8,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0
12,17,0,11,1,1,6,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0
5,12,0,2,0,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
7,17,1,3,1,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0
14,18,0,5,1,1,7,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
7,17,0,5,1,1,7,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
8,13,0,3,1,1,6,1,0,0,1,0,0,0,0,0,1,3,0,1,0,2,1,0,6,0,0,1,0,0,0
12,11,1,7,1,1,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,8,0,0,0,0,0,1
15,18,0,6,1,1,7,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
9,5,0,5,0,1,4,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0
10,17,0,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,10,0,2,1,0,7,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,7,0,0,0,0,0,0
6,16,0,3,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
4,12,0,5,1,1,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,18,0,5,1,1,7,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
11,10,0,2,1,0,7,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,7,0,0,0,0,0,0
15,18,0,5,1,1,7,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
16,16,0,3,1,1,7,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,0,1,0,0,0
8,5,0,5,1,1,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
8,5,0,5,1,1,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
8,5,0,5,1,1,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
7,15,1,2,1,1,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1
8,5,0,5,1,1,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
8,5,0,5,1,1,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
13,15,0,2,0,1,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1
8,5,0,5,1,1,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
8,5,0,5,1,1,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
