intent_android_intent_action_PACKAGE_CHANGED,intent_android_intent_action_PACKAGE_ADDED,intent_android_net_conn_CONNECTIVITY_CHANGE,intent_android_intent_action_PACKAGE_RESTARTED,intent_android_intent_action_PACKAGE_REMOVED,n_api_calls,n_providers,perm_android_permission_GET_TASKS,intent_com_google_android_c2dm_intent_RECEIVE,intent_android_intent_action_QUICKBOOT_POWERON,intent_android_intent_action_BOOT_COMPLETED,intent_android_app_action_DEVICE_ADMIN_ENABLED,suspicious_Ldalvik_system_PathClassLoader_,perm_android_permission_ACCESS_COARSE_LOCATION,intent_cryopiggy_start,intent_android_intent_action_ACTION_POWER_DISCONNECTED,intent_android_intent_action_ACTION_POWER_CONNECTED,perm_com_google_android_c2dm_permission_RECEIVE,intent_android_intent_action_EXTERNAL_APPLICATIONS_AVAILABLE,intent_com_google_firebase_INSTANCE_ID_EVENT,intent_android_intent_action_PACKAGE_REPLACED,perm_android_permission_CHANGE_NETWORK_STATE,intent_com_google_firebase_MESSAGING_EVENT,n_urls,n_activities,n_used_permissions,n_services,perm_com_android_launcher_permission_INSTALL_SHORTCUT,intent_com_android_vending_INSTALL_REFERRER,intent_com_evernote_android_job_ADD_JOB_CREATOR,label
0,0,0,0,0,23,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,46,8,11,4,0,1,0,0
0,0,0,0,0,22,2,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,44,14,9,6,0,1,0,0
0,0,0,0,0,20,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,48,19,10,7,0,1,0,0
0,1,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53,16,8,1,0,0,0,1
0,0,0,0,0,27,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,54,21,10,7,0,1,0,0
0,0,0,0,0,18,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,66,18,7,10,0,1,0,0
0,0,0,0,0,23,2,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,43,14,10,9,0,1,0,0
0,0,0,0,0,25,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,67,12,11,5,0,1,0,0
0,0,0,0,0,23,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,50,5,10,2,0,0,0,0
0,0,0,0,0,22,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,47,19,8,6,0,0,0,0
0,0,0,0,0,10,2,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,53,6,6,4,0,1,0,0
0,0,0,0,0,22,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,47,19,8,6,0,0,0,0
0,0,0,0,0,22,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,47,19,8,6,0,0,0,0
0,0,0,0,0,22,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,47,19,8,6,0,0,0,0
0,0,0,0,0,22,2,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,44,14,9,6,0,1,0,0
0,0,0,0,0,22,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,47,19,8,6,0,0,0,0
0,1,0,0,0,17,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,55,19,7,2,0,1,0,0
0,0,0,0,0,30,5,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,53,12,12,7,0,1,0,0
0,0,0,0,0,18,3,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,45,11,8,4,0,1,0,0
0,0,0,0,0,25,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,54,5,8,2,0,0,0,0
0,0,0,0,0,28,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,55,15,11,10,0,1,0,1
0,0,0,0,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55,15,9,0,0,0,0,0
0,0,0,0,0,14,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,46,12,9,5,0,1,0,0
0,0,0,0,0,19,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,70,9,7,10,0,1,0,0
0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,12,9,2,0,1,0,0
0,0,0,0,0,9,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,63,8,4,7,0,1,0,0
0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,12,9,2,0,1,0,0
0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,12,9,2,0,1,0,0
0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,12,9,2,0,1,0,0
0,1,0,0,0,28,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,52,10,11,1,0,0,0,0
0,1,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52,16,7,1,0,0,0,1
0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,15,8,0,0,0,0,0
0,0,0,0,0,19,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,45,12,6,2,0,1,0,0
0,0,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,58,6,7,1,0,0,0,0
0,0,0,0,0,25,3,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,64,4,10,8,0,1,0,0
0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57,13,7,0,0,0,0,0
0,0,0,0,0,27,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,45,7,11,8,0,1,0,0
0,0,0,0,0,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,14,9,0,0,0,0,0
0,1,0,0,0,28,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,62,17,12,6,0,0,0,0
0,0,0,0,0,12,5,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,52,19,6,7,0,1,0,0
0,0,0,0,0,20,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,68,16,11,11,1,1,0,0
0,0,0,0,0,10,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,54,19,8,9,0,1,0,0
0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,5,4,2,0,0,0,0
0,0,0,0,0,24,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51,3,10,3,0,1,0,0
0,0,1,0,0,26,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,67,11,11,4,0,0,0,0
0,0,0,0,0,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,10,11,0,0,0,0,0
0,0,0,0,0,25,3,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,47,10,15,6,0,1,0,0
0,0,0,0,0,28,4,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,52,18,13,8,0,1,0,0
0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,15,7,2,0,1,0,0
0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,15,7,2,0,1,0,0
0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,15,7,2,0,1,0,0
0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,15,7,2,0,1,0,0
0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,15,7,2,0,1,0,0
0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,15,7,2,0,1,0,0
0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,15,7,2,0,1,0,0
0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,15,7,2,0,1,0,0
0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,15,7,2,0,1,0,0
0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,15,7,2,0,1,0,0
0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,15,7,2,0,1,0,0
0,0,0,0,0,23,3,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,62,22,8,6,0,1,0,0
0,1,1,0,0,26,2,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,45,16,11,13,0,0,1,1
0,0,0,0,0,26,3,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,56,20,10,5,0,0,0,0
0,0,0,0,0,32,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,54,11,13,7,0,1,0,0
0,0,0,0,0,11,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,54,2,4,7,0,0,0,0
0,0,0,0,0,9,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,53,8,6,4,0,1,0,0
0,0,0,0,0,16,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,45,4,7,5,0,1,0,0
0,0,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,8,7,0,0,0,0,0
0,1,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62,13,8,0,0,0,0,0
0,1,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57,18,7,1,0,0,0,1
0,0,0,0,0,23,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,50,22,9,11,0,1,0,0
0,0,0,0,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,9,10,1,0,1,0,0
0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,4,8,2,0,0,0,0
0,0,0,0,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,12,10,3,0,0,0,1
0,0,0,0,0,28,4,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,48,17,14,10,0,1,0,0
0,0,0,0,0,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,61,11,15,4,0,0,0,0
0,0,0,0,0,21,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,48,12,12,2,0,0,0,0
0,0,0,0,0,29,4,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,61,5,14,10,0,1,0,0
1,1,1,0,0,25,2,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,46,15,9,4,0,1,0,0
0,1,0,0,0,31,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,50,12,8,3,0,1,0,0
0,0,0,0,0,28,4,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,54,6,11,14,0,1,0,0
0,0,0,0,0,20,2,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,44,10,9,4,0,1,0,0
0,0,0,0,0,10,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,49,11,9,4,0,1,0,0
0,0,0,0,0,6,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,58,10,5,7,0,1,0,0
0,0,0,0,0,22,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,69,16,9,11,1,1,0,0
0,1,0,0,0,31,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,62,16,11,9,0,1,0,0
0,1,1,0,0,19,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,44,9,7,3,1,1,0,1
0,0,0,0,0,17,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,42,8,8,9,0,0,0,0
0,0,0,0,0,17,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,58,24,8,8,0,1,0,0
0,0,0,0,0,9,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,49,7,8,6,0,1,0,0
0,0,0,0,0,15,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,57,21,7,10,0,1,0,0
0,0,0,0,0,11,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,52,2,4,7,0,0,0,0
0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,10,2,0,1,0,0
0,0,0,0,0,18,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,43,14,7,7,0,0,0,0
0,0,0,0,0,28,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,54,14,10,3,0,0,0,0
0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,5,10,0,0,0,0,0
0,1,0,0,0,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65,8,7,2,0,0,0,0
0,0,0,0,0,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,61,18,11,2,0,1,0,0
0,0,0,0,0,17,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,43,9,9,5,0,0,0,0
0,0,0,0,0,21,2,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,43,13,10,12,0,1,0,0
0,0,0,0,0,13,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,15,6,4,0,0,0,0
0,0,0,0,0,21,2,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,58,9,10,11,0,1,0,0
0,0,0,0,0,16,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,45,14,7,2,0,1,0,0
0,0,0,0,0,24,3,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,45,7,10,9,0,1,0,0
0,0,0,0,0,18,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,71,10,7,8,0,1,0,0
0,0,0,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52,14,8,0,0,0,0,0
0,0,0,0,0,27,3,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,47,14,12,7,0,1,0,0
0,0,0,0,0,23,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,45,18,13,11,0,1,0,0
0,0,0,0,0,27,3,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,47,14,12,7,0,1,0,0
0,0,0,0,0,28,3,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,44,8,12,9,0,1,0,0
0,0,0,0,0,22,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51,8,10,3,0,1,0,0
0,0,0,0,0,18,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,71,10,7,8,0,1,0,0
0,0,0,0,0,26,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,55,17,12,1,0,0,0,0
0,0,0,0,0,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47,6,7,2,0,0,0,0
0,0,0,0,0,14,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,49,12,6,7,0,1,0,0
0,0,0,0,0,23,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,65,8,12,5,0,1,0,0
0,0,0,0,0,24,2,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,43,5,10,6,0,1,0,0
0,0,1,0,0,23,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,48,12,8,0,0,0,0,0
0,0,1,0,0,13,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,60,18,5,2,0,1,0,0
0,0,0,0,0,16,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,43,15,7,7,0,1,0,0
0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3,9,2,0,1,0,0
0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,17,9,1,0,0,0,0
0,0,0,0,0,15,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,67,17,6,6,0,1,0,0
0,0,0,0,0,30,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,65,10,11,6,0,0,0,0
0,0,0,0,0,13,5,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,47,18,8,7,0,1,0,0
0,0,0,0,0,11,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,48,4,9,5,0,1,0,0
0,0,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,5,9,2,0,0,0,0
0,0,0,0,0,21,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,64,13,8,7,0,1,0,0
0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2,8,2,0,1,0,0
0,0,0,0,0,20,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47,8,10,2,0,0,0,0
0,0,0,0,0,15,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,42,15,8,10,0,1,0,0
0,0,0,0,0,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53,4,10,0,0,0,0,0
0,0,0,0,0,22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,55,18,11,1,0,0,0,0
0,0,0,0,0,22,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45,6,9,3,0,0,0,0
0,0,0,0,0,33,5,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,49,7,11,12,0,1,0,0
0,1,0,0,0,28,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,63,19,12,6,0,0,0,0
0,0,0,0,0,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48,7,11,2,0,0,0,0
0,1,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,16,7,0,0,0,0,1
0,0,0,0,0,18,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,41,8,7,9,0,0,0,0
0,1,0,0,0,29,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,60,10,9,5,1,0,0,1
0,0,0,0,0,30,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,49,6,9,3,0,1,0,0
0,0,0,0,0,17,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65,16,9,5,0,1,0,0
0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,4,9,0,0,1,0,0
0,0,0,0,0,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,4,10,0,0,0,0,0
0,0,0,0,0,28,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57,13,14,2,0,0,0,0
0,1,0,0,1,31,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,58,18,10,11,0,0,0,0
0,0,0,0,0,14,5,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,43,12,9,9,0,1,0,0
0,0,0,0,0,24,3,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,47,11,15,5,0,1,0,0
0,0,0,0,0,25,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,44,13,9,4,0,1,0,0
0,0,0,0,0,8,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,47,6,7,7,0,1,0,0
0,0,0,0,0,12,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,53,2,5,2,0,0,0,0
0,0,0,0,0,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,9,12,2,0,0,0,0
0,0,0,0,0,28,4,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,51,20,15,9,0,1,0,0
0,0,0,0,0,5,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,55,7,4,6,0,1,0,0
0,0,0,0,0,32,2,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,48,11,10,5,0,1,0,0
0,0,0,0,0,23,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,69,18,11,10,0,1,0,0
1,1,1,1,1,9,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,50,2,6,7,0,0,0,1
0,0,0,0,0,15,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,11,6,3,0,0,0,0
0,0,0,0,0,15,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,43,9,9,5,0,1,0,0
0,0,0,0,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52,14,12,1,0,0,0,0
0,0,0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,47,7,8,0,0,1,0,0
0,0,0,0,0,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,10,7,1,0,0,0,0
0,0,1,0,0,27,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,44,12,11,5,0,1,0,0
0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,16,8,0,0,0,0,0
0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,13,7,0,0,0,0,1
0,0,0,0,0,31,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,49,5,15,9,1,1,0,0
0,0,0,0,0,27,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,44,8,7,4,0,0,0,0
0,0,0,0,0,29,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,63,16,10,3,0,0,0,0
0,0,0,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57,15,10,0,0,0,0,0
0,0,0,0,0,13,5,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,44,12,11,8,0,1,0,0
0,1,0,0,0,18,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,69,19,9,7,1,1,0,1
0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,17,6,0,0,0,0,1
0,0,0,0,0,20,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,46,14,11,2,0,1,0,0
0,0,0,0,0,19,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,72,9,9,10,0,1,0,0
0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,17,6,0,0,0,0,1
0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,17,6,0,0,0,0,1
0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,17,6,0,0,0,0,1
0,0,1,0,0,26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,20,9,5,1,0,0,1
0,0,0,0,0,21,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,11,11,2,0,1,0,0
0,0,0,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53,12,9,0,0,0,0,0
0,0,0,0,0,20,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,58,19,8,5,1,1,0,0
0,0,0,0,0,19,4,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,44,4,10,4,0,1,0,0
0,1,1,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,5,11,1,0,0,0,1
1,1,1,1,1,7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,54,4,5,5,0,0,0,1
1,1,1,1,1,7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,54,4,5,5,0,0,0,1
1,1,1,1,1,7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,54,4,5,5,0,0,0,1
1,1,1,1,1,7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,54,4,5,5,0,0,0,1
1,1,1,1,1,7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,54,4,5,5,0,0,0,1
1,1,1,1,1,7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,54,4,5,5,0,0,0,1
1,1,1,1,1,7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,54,4,5,5,0,0,0,1
1,1,1,1,1,7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,54,4,5,5,0,0,0,1
1,1,1,1,1,7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,54,4,5,5,0,0,0,1
1,1,1,1,1,7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,54,4,5,5,0,0,0,1
1,1,1,1,1,7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,54,4,5,5,0,0,0,1
1,1,1,1,1,7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,54,4,5,5,0,0,0,1
1,1,1,1,1,7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,54,4,5,5,0,0,0,1
1,1,1,1,1,7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,54,4,5,5,0,0,0,1
1,1,1,1,1,7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,54,4,5,5,0,0,0,1
0,0,0,0,0,18,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,72,10,7,8,0,1,0,0
0,1,0,0,0,20,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,45,18,10,2,0,1,0,0
0,0,0,0,0,20,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,44,5,9,2,1,0,0,1
0,0,0,0,0,24,2,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,54,19,11,7,0,1,0,0
0,0,0,0,0,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,11,10,3,0,1,0,0
0,1,0,0,0,25,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69,12,12,4,0,1,0,0
0,0,0,0,0,14,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,49,10,6,6,0,1,0,0
0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,5,5,1,0,0,0,0
0,0,1,0,0,20,2,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,71,15,9,11,0,1,0,0
0,0,0,0,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49,5,11,0,0,0,0,0
0,0,0,0,0,20,2,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,72,7,10,11,0,1,0,0
0,1,0,0,1,6,2,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,62,7,5,6,0,1,0,0
0,0,0,0,0,22,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,14,8,0,0,0,0,0
0,0,0,0,0,26,4,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,45,9,13,6,0,1,0,0
0,1,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,44,7,6,1,0,0,0,0
0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,7,7,6,0,0,0,0
0,0,0,0,0,24,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,70,12,9,6,0,1,0,0
0,0,0,0,0,17,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,60,14,9,4,1,0,0,1
