intent_android_intent_action_PACKAGE_ADDED,perm_android_permission_MOUNT_UNMOUNT_FILESYSTEMS,perm_com_android_launcher_permission_READ_SETTINGS,n_urls,suspicious_Ldalvik_system_PathClassLoader_,perm_android_permission_ACCESS_WIFI_STATE,perm_android_permission_SYSTEM_ALERT_WINDOW,perm_android_permission_WRITE_EXTERNAL_STORAGE,suspicious_sendTextMessage,perm_android_permission_READ_PHONE_STATE,perm_com_android_launcher_permission_UNINSTALL_SHORTCUT,intent_android_intent_action_CREATE_SHORTCUT,n_providers,perm_android_permission_ACCESS_FINE_LOCATION,perm_com_android_launcher3_permission_READ_SETTINGS,intent_android_intent_action_DELETE,suspicious_system_bin_su,perm_android_permission_SEND_SMS,perm_android_permission_READ_SMS,perm_android_permission_WRITE_SMS,suspicious_Landroid_telephony_SmsMessage___getMessageBody,n_permissions,perm_android_permission_ACCESS_COARSE_LOCATION,perm_android_permission_CHANGE_WIFI_STATE,suspicious_getSubscriberId,perm_android_permission_CHANGE_CONFIGURATION,perm_com_google_android_c2dm_permission_RECEIVE,n_services,suspicious_Ldalvik_system_DexClassLoader_,n_activities,label
1,0,0,42,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,1,8,0
0,0,0,30,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,9,1,0,0,0,0,0,1,5,0
0,0,0,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,7,0
0,0,0,33,1,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,9,1,1,0,0,1,4,1,7,0
0,0,0,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,9,0
0,0,0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,9,0
0,0,0,28,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,1,8,0
0,0,0,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0
0,0,0,28,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,1,7,0
0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,2,0
0,0,0,36,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,7,0
0,0,0,42,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,1,2,1
1,0,0,30,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0
0,0,0,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,8,0
0,0,0,33,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,3,0
0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,5,0
0,0,0,36,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,2,1,6,0
0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,10,0
0,0,0,37,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,1,4,1,9,0
0,0,0,41,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,1,11,0
0,0,0,28,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,1,4,1,6,0
0,0,0,41,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,1,2,1,7,0
0,0,1,34,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,13,0,0,0,0,0,3,1,5,1
0,0,0,38,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,9,1,0,0,0,1,4,0,7,0
0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,5,0
0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,5,0
0,0,0,30,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,1,5,0
0,0,0,42,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,8,0
0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0
0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,6,0
1,0,0,40,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,1,10,0
0,0,0,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,6,0
0,0,0,35,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,1,5,1,8,0
0,0,0,41,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,2,1,9,0
0,0,0,38,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,8,1,0,0,0,1,7,1,8,0
0,0,0,29,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,9,0
0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0
0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,6,0
0,0,0,27,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0
0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,2,0
0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0
0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,4,0
0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,3,0
0,0,0,33,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,1,5,1,9,0
0,0,0,36,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,1,4,0,7,0
1,0,0,45,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,9,1
0,0,0,33,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,1,6,1,6,0
0,0,0,30,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,1,3,1,6,0
0,0,0,30,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,9,0
0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0
0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,9,0
0,0,0,28,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,1,5,0
0,1,1,32,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,2,1
0,0,0,34,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,6,0
0,0,0,28,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,7,0
0,0,0,30,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,1,3,0
0,0,0,26,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,3,1,6,0
0,0,0,31,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,14,1,0,0,0,1,1,1,2,0
0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,8,0
0,0,0,26,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,1,4,1,4,0
0,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,2,0
0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,6,0
0,0,0,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,13,0
0,0,0,36,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,10,0
0,0,0,29,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,5,0,5,0
1,0,0,44,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,9,0
0,0,0,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,8,0
0,0,0,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,8,0
0,0,0,29,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,6,0
0,0,0,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,13,0
0,0,0,36,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,1,6,1,8,0
0,0,0,37,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,0,1,0,0,0,4,1,10,0
0,0,0,44,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,4,1,5,0
0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0
0,0,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,1,11,0
0,0,0,43,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,1,7,1,7,0
0,0,0,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,7,0
0,0,0,27,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,10,0,0,0,0,0,0,0,7,1
0,0,0,37,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,1,3,0
0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,6,0
0,0,0,28,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0,0,2,0,7,0
0,0,0,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,5,0
0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,6,0
0,0,0,34,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,7,0
0,0,0,36,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,14,0,1,0,0,1,2,1,4,0
0,0,0,46,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,2,0
0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0
0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0
0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0
0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0
0,0,0,38,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,9,0
0,0,0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,1,5,0
0,0,0,38,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,1,6,1,11,0
0,0,0,32,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,1,4,1,11,0
0,0,0,33,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,9,0
0,0,0,34,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,4,0
0,0,0,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,8,0
0,0,0,28,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,8,0
0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,8,0
0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,8,0
0,0,0,33,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,1,6,1,7,0
0,0,0,24,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0
0,0,0,36,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,10,0,0,0,0,1,6,1,5,0
0,0,0,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,9,0
0,0,0,34,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,1,8,0
0,0,0,25,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,2,1,4,0
1,0,0,44,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,11,1
0,0,0,36,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,4,0
0,0,0,35,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,1,1,5,0
0,0,0,35,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,2,1,6,0
0,0,0,32,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2,0
0,0,0,34,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0,1,2,1,12,0
0,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,10,0
0,0,0,25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,4,1,4,0
0,0,0,36,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,1,4,1,7,0
0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,9,0
0,0,0,34,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,1,4,1,2,0
0,0,0,26,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,6,0
0,0,0,25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,3,1,6,0
0,0,0,36,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,5,0
0,0,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,11,0
0,0,0,27,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,1,9,0
0,0,0,35,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,11,0
0,0,0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,6,0
0,0,0,40,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0,0,1,1,10,0
0,0,0,34,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,1,7,0
0,0,0,42,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,1,5,0,10,0
0,0,0,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,1,2,0,8,0
0,0,0,34,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,1,8,0
0,0,0,24,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,2,0
0,0,0,34,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,1,9,1
0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,5,0
0,0,0,35,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2,0
0,0,0,33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,14,0
0,0,0,43,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0,0,0,1,12,0
0,0,0,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,8,0
0,0,0,34,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,1,8,0
0,0,0,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,4,0
0,0,0,31,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,2,0
0,0,0,40,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,1,3,1,5,0
0,0,0,29,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,3,1,10,0
1,0,0,32,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,13,0
0,0,0,23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0
0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,5,0
0,0,0,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,3,0
0,0,0,48,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,7,0
0,0,0,38,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,1,0,1,6,0
0,0,0,35,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,1,4,1,12,0
0,0,0,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0
0,0,0,32,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,1,2,1,7,0
0,0,0,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,1,5,0
0,0,0,43,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0,0,0,1,12,0
0,0,0,36,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,1,10,0
0,0,0,32,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,2,1,6,0
0,0,0,32,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,14,0
0,0,0,36,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,1,3,1,2,0
0,0,0,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,11,0
0,0,0,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,6,1,4,0
0,0,0,26,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,1,10,0
0,0,0,25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,1,4,1,5,0
0,0,0,23,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,4,0
0,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,6,0
0,0,0,23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0
0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0
0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,15,0
0,0,0,31,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,4,0
0,0,0,31,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,1,4,1,10,0
0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0
0,0,0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,3,0
0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0
0,0,0,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,1,2,0
0,0,0,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,4,1,7,0
0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,5,0
0,0,0,25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,5,1,6,0
0,0,0,48,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,7,0
0,0,0,48,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,7,0
0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0
0,0,0,24,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,1,4,1,4,0
0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,6,0
0,0,0,24,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0,1,0,1,7,0
0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,6,0
0,0,0,24,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,1,4,1,4,0
0,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,6,0
0,0,0,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,5,0
0,0,0,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,10,1
0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,6,0
0,0,0,46,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,1,10,0
0,0,0,27,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,7,0
0,0,0,35,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,7,0
0,0,0,27,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,7,0
0,0,0,34,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,1,3,1,13,0
0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,8,0
0,0,0,33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,3,1,5,0
0,0,0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,5,0
0,0,0,39,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,11,0
0,0,0,34,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,1,3,1,13,0
0,0,0,23,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,3,0
0,0,0,44,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,1,6,1,9,0
0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,8,0
0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,4,0
0,0,0,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,13,0
0,1,0,31,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,1,1,1,0,0,0,0,6,1
0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,5,0
0,0,0,33,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,6,0
0,0,0,28,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,3,1,11,0
0,0,0,33,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,1,2,1,11,0
0,0,0,43,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,3,1,7,0
0,0,0,41,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,8,0
0,0,0,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,11,0
0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0
0,0,0,30,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,1,10,0
0,0,0,31,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,2,0,8,0
0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0
0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,7,0
0,0,0,35,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,1,5,1,13,0
1,0,0,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,11,0
