intent_android_intent_action_USER_PRESENT,intent_android_intent_action_ACTION_SHUTDOWN,intent_android_app_action_DEVICE_ADMIN_ENABLED,n_receivers,n_activities,n_urls,n_used_permissions,n_api_calls,suspicious_getDeviceId,n_permissions,suspicious_Ldalvik_system_PathClassLoader_,suspicious_Ljava_lang_System___load,suspicious_Ljava_lang_System___loadLibrary,n_services,perm_android_permission_WRITE_EXTERNAL_STORAGE,perm_android_permission_ACCESS_WIFI_STATE,n_providers,perm_com_google_android_c2dm_permission_RECEIVE,intent_com_google_vr_vrcore_ACTION_NONE,perm_android_permission_READ_EXTERNAL_STORAGE,suspicious_Ljava_lang_Runtime___exec,perm_android_permission_SET_WALLPAPER,perm_com_android_vending_BILLING,perm_android_permission_VIBRATE,perm_android_permission_CAMERA,suspicious_getExternalStorageDirectory,perm_android_permission_ACCESS_NETWORK_STATE,suspicious_Ldalvik_system_DexClassLoader_,perm_android_permission_GET_TASKS,perm_android_permission_SYSTEM_ALERT_WINDOW,label
0,0,0,0,6,19,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,23,7,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,23,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,8,23,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,9,20,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,9,22,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,7,19,8,20,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,19,7,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,19,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,22,7,18,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,19,7,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,7,19,8,19,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
0,0,0,0,8,21,7,18,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,5,19,7,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,19,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,22,7,18,1,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,20,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
0,0,0,0,6,19,8,19,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,22,7,18,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,8,22,7,18,1,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,8,23,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,8,23,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,20,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,23,7,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,22,7,18,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,9,20,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,9,22,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,19,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,20,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,7,19,8,19,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1
0,0,0,0,5,22,7,18,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,7,22,9,20,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,20,7,18,1,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,7,21,9,19,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,19,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
0,0,0,0,5,20,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,7,23,8,20,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,9,20,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,21,9,21,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,8,21,8,20,0,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0
0,0,0,0,5,23,8,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,8,19,7,18,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1
0,0,0,0,6,19,7,18,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,7,23,8,19,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
0,0,0,0,7,23,8,19,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
0,0,0,0,5,22,8,18,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,21,6,17,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,22,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,1,8,22,7,18,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
0,0,0,0,7,23,8,19,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
0,0,0,0,6,19,8,18,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,22,8,18,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,7,18,7,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,7,23,8,19,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
0,0,0,0,7,23,8,19,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
0,0,0,0,4,21,7,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,4,21,7,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,4,21,7,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,4,21,7,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,8,20,7,18,1,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,8,22,9,21,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,8,19,8,18,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,21,6,17,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,7,23,9,19,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,7,23,8,19,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
0,0,0,0,7,21,8,18,0,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
0,0,0,0,4,21,7,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,23,8,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,19,8,19,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,4,21,7,20,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,23,8,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,21,9,19,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,20,9,19,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,19,8,18,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,7,23,8,19,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
0,0,0,0,5,22,8,18,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,8,21,7,16,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,4,21,7,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,22,8,18,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,19,8,19,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,19,8,18,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,7,23,8,19,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
0,0,0,0,8,22,7,17,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,19,9,19,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,23,7,20,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,4,20,7,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,20,9,19,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,7,21,6,22,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,4,22,7,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
0,0,0,0,4,20,7,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,21,8,20,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
0,0,0,0,7,21,8,20,1,4,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,4,22,7,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,23,8,18,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,24,7,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,8,22,9,19,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,19,7,18,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,9,23,7,18,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,22,7,19,1,3,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,22,10,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,7,24,7,18,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,8,21,6,18,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,9,19,7,18,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,9,20,9,19,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,20,7,19,0,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0
0,0,0,0,7,22,8,19,0,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
0,0,0,0,9,19,7,18,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,7,22,7,18,1,4,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,7,21,9,21,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,8,18,7,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,20,9,19,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,4,20,7,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,4,20,7,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,4,20,7,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,4,20,7,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,21,7,18,1,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
0,0,0,1,6,20,8,18,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,21,9,19,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,23,8,18,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,22,7,19,1,3,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,19,7,18,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
0,0,0,0,8,21,9,19,1,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,9,20,9,19,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1
0,0,0,0,4,20,7,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,19,7,18,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,19,7,18,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,4,20,7,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,8,24,7,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,8,23,9,19,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,9,23,7,18,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,22,7,19,1,3,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,23,8,18,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,20,9,19,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,22,6,20,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,5,19,7,18,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,8,18,7,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,9,19,7,18,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,19,7,18,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,4,21,8,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,23,8,18,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,1,4,21,7,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,22,8,18,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,4,21,7,18,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,20,7,16,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,22,7,18,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,22,8,19,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
0,0,0,0,8,23,6,20,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,1,1,2,7,19,7,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,20,9,17,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,20,9,17,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,22,7,18,1,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,7,21,10,20,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,20,9,17,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,9,23,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,7,23,9,20,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,23,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,21,9,20,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,9,23,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,21,7,18,1,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,22,7,18,1,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,9,23,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,22,9,19,1,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,10,22,7,18,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,20,7,18,0,3,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1
0,0,0,0,6,20,9,21,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,20,9,17,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,20,9,17,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,9,23,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,7,21,10,20,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,21,9,20,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
0,0,0,0,6,22,9,19,1,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1
0,0,0,0,5,19,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,20,6,20,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,7,20,9,21,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,20,9,17,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,19,7,17,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,20,9,17,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,7,19,9,20,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,23,7,18,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,23,7,17,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,22,8,18,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,21,9,20,0,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0
0,0,0,0,5,22,9,19,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,7,20,9,17,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,20,9,17,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,20,9,17,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,10,21,7,18,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,21,9,20,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,19,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,4,20,7,18,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,23,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
0,0,0,0,4,20,7,18,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
0,0,0,0,7,18,8,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,20,9,17,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,21,9,20,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,7,22,6,22,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,23,7,17,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,4,21,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,21,10,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
0,0,0,0,5,20,7,18,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
0,0,0,0,5,21,10,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,22,9,21,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,22,8,18,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,8,23,6,19,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,10,20,7,18,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,20,9,19,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,4,21,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,8,24,7,18,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,4,21,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,4,21,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,4,21,8,20,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,5,23,8,18,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,8,24,7,18,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,8,19,8,20,0,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0
0,0,0,0,10,21,9,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,6,24,7,18,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,8,24,7,18,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
