perm_com_android_launcher_permission_INSTALL_SHORTCUT,intent_android_intent_action_USER_PRESENT,n_permissions,suspicious_Ldalvik_system_PathClassLoader_,intent_android_intent_action_QUICKBOOT_POWERON,perm_android_permission_RECEIVE_BOOT_COMPLETED,intent_android_intent_action_SEARCH,n_receivers,intent_android_intent_action_BOOT_COMPLETED,intent_android_intent_action_VIEW,n_services,suspicious_Ljava_lang_System___loadLibrary,n_activities,n_api_calls,perm_android_permission_WRITE_EXTERNAL_STORAGE,suspicious_Ljava_lang_System___load,n_urls,n_providers,perm_android_permission_ACCESS_WIFI_STATE,perm_android_permission_VIBRATE,intent_com_android_vending_INSTALL_REFERRER,perm_android_permission_DISABLE_KEYGUARD,perm_com_android_vending_BILLING,perm_android_permission_READ_PHONE_STATE,suspicious_getSimCountryIso,n_used_permissions,suspicious_Base64,suspicious_Ldalvik_system_DexClassLoader_,perm_android_permission_ACCESS_NETWORK_STATE,suspicious_getDeviceId,label
0,0,4,0,0,0,0,0,0,0,0,1,4,26,1,1,43,0,0,0,0,0,0,0,0,8,1,1,1,1,1
0,0,3,0,0,0,0,0,0,0,0,0,7,24,1,0,45,0,0,0,0,0,0,0,0,7,1,1,1,1,1
0,0,4,0,0,0,0,0,0,0,0,1,4,26,1,1,43,0,0,0,0,0,0,0,0,8,1,1,1,1,0
0,0,3,1,0,0,1,0,0,1,1,1,1,25,0,1,42,1,0,0,0,0,0,1,0,9,1,1,1,1,0
0,0,7,0,0,0,0,0,0,0,0,1,4,23,0,1,49,1,1,1,0,1,0,0,1,9,1,1,1,1,0
0,0,5,0,0,0,0,1,0,0,0,1,6,21,1,1,46,0,1,0,1,0,1,0,1,10,1,1,1,1,1
0,0,7,0,0,0,0,0,0,0,0,1,4,23,0,1,49,1,1,1,0,1,0,0,1,9,1,1,1,1,0
0,0,4,0,0,0,0,0,0,0,0,0,2,27,0,1,44,1,0,0,0,1,0,0,0,12,1,1,1,1,0
0,0,7,0,0,0,0,0,0,0,0,1,4,23,0,1,49,1,1,1,0,1,0,0,1,9,1,1,1,1,0
0,0,5,1,0,0,0,0,0,0,0,0,3,26,1,0,50,1,1,0,0,0,0,0,0,11,1,1,1,1,0
0,0,7,0,0,0,0,0,0,0,0,1,4,23,0,1,49,1,1,1,0,1,0,0,1,9,1,1,1,1,0
0,0,7,0,0,0,0,0,0,0,0,0,3,20,1,1,47,0,0,0,0,1,0,0,0,9,1,1,1,1,0
0,0,3,1,0,0,0,0,0,0,0,0,2,28,0,0,47,1,1,0,0,0,0,0,0,12,1,1,1,1,0
0,0,5,1,0,0,0,0,0,0,0,0,7,22,1,0,47,1,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,3,27,0,1,44,0,0,1,0,0,0,1,1,9,1,1,1,1,0
0,0,7,0,0,0,0,1,0,0,0,0,3,21,0,0,46,0,1,0,0,0,0,0,0,9,1,1,1,1,0
0,0,3,1,0,0,0,1,1,0,2,1,5,21,0,1,51,0,1,0,0,0,0,0,0,8,1,1,1,1,0
0,0,6,0,0,0,0,2,0,0,2,0,2,24,1,1,44,1,0,0,1,0,1,0,0,10,1,1,1,1,0
0,0,3,0,0,0,0,0,0,0,0,0,7,22,0,0,45,0,0,0,0,0,0,0,0,6,1,1,1,1,1
0,0,3,0,0,0,0,0,0,0,0,0,7,22,0,0,45,0,0,0,0,0,0,0,0,6,1,1,1,1,0
0,0,5,0,0,0,0,2,0,0,3,1,3,22,1,1,48,0,0,0,1,0,0,0,0,6,0,0,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,5,25,1,0,43,0,0,0,0,0,0,0,0,9,1,1,1,1,1
0,0,7,0,0,0,0,0,0,0,0,0,2,21,1,1,44,1,1,0,0,0,1,1,0,10,1,1,1,1,1
0,0,5,0,0,0,0,0,0,0,0,0,5,25,1,0,43,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,5,25,1,0,43,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,5,25,1,0,43,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,5,25,1,0,43,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,4,26,1,0,43,0,0,0,0,0,0,0,1,9,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,5,25,1,0,43,0,0,0,0,0,0,0,0,9,1,1,1,1,1
0,0,5,0,0,0,0,0,0,0,0,0,5,25,1,0,43,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,4,26,1,0,43,0,0,0,0,0,0,0,1,9,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,5,25,1,0,43,0,0,0,0,0,0,0,0,9,1,1,1,1,1
0,0,5,0,0,0,0,0,0,0,0,0,5,25,1,0,43,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,5,25,1,0,43,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,3,1,0,0,0,0,0,0,0,1,7,21,1,1,44,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,5,25,1,0,43,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,5,25,1,0,43,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,5,25,1,0,43,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,5,25,1,0,43,0,0,0,0,0,0,0,0,9,1,1,1,1,1
0,0,5,0,0,0,0,0,0,0,0,0,5,25,1,0,43,0,0,0,0,0,0,0,0,9,1,1,1,1,1
0,0,7,0,0,1,0,0,0,0,0,0,2,23,0,1,44,1,1,1,0,0,1,0,0,11,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,5,25,1,0,43,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,5,25,1,0,43,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,5,25,1,0,43,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,5,25,1,0,43,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,5,25,1,0,43,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,5,25,1,0,43,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,6,0,0,0,0,1,0,0,0,1,3,19,1,1,47,1,0,0,0,0,0,0,0,8,1,0,0,1,0
0,0,5,0,0,0,0,0,0,0,0,0,5,25,1,0,43,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,5,25,1,0,43,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,5,25,1,0,43,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,5,25,1,0,43,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,5,25,1,0,43,0,0,0,0,0,0,0,0,9,1,1,1,1,1
0,0,5,0,0,0,0,0,0,0,0,0,5,25,1,0,43,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,3,0,0,0,0,1,0,0,0,0,7,26,0,0,49,0,0,1,0,0,0,0,0,8,1,1,1,1,0
0,0,4,1,0,0,0,0,0,0,1,0,5,19,0,0,50,1,0,1,0,0,0,0,0,9,1,0,1,1,0
0,0,7,0,0,0,0,0,0,0,0,1,4,25,0,1,49,1,1,1,0,1,0,0,1,10,1,1,1,1,1
0,0,3,1,0,0,0,0,0,0,0,1,3,22,0,1,41,0,0,1,0,0,0,0,0,10,1,1,1,1,0
0,0,3,0,0,0,0,1,0,0,2,1,2,28,0,1,48,0,0,1,0,0,0,0,0,11,1,1,0,1,0
0,0,6,0,0,0,0,0,0,0,0,0,6,24,0,1,45,1,0,0,0,1,0,0,0,11,1,1,1,1,0
0,0,3,0,0,0,0,1,0,0,0,0,2,18,0,1,50,2,0,0,1,0,0,0,1,7,1,1,1,1,0
0,0,5,1,0,0,0,0,0,0,0,0,4,25,1,0,51,1,1,0,0,0,0,0,0,11,1,1,1,1,0
0,0,4,1,0,0,0,0,0,0,0,0,2,27,0,0,46,1,1,1,0,0,0,0,1,13,1,1,1,1,0
0,0,3,0,0,0,0,0,0,0,0,0,2,29,0,0,45,0,1,0,0,0,0,0,0,8,1,1,1,1,0
0,0,2,1,0,0,0,0,0,0,2,0,5,18,0,0,49,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,3,1,0,0,0,0,0,0,2,1,5,23,0,1,42,1,0,0,0,0,0,0,0,11,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,2,27,0,1,44,1,0,0,0,1,1,0,0,12,1,1,1,1,0
0,0,3,1,0,0,0,1,0,0,2,0,5,22,1,0,42,1,0,0,1,0,0,0,1,9,1,1,1,1,0
0,0,2,1,0,0,0,0,0,0,0,0,6,18,0,0,48,0,0,0,0,0,0,0,0,10,1,1,1,1,0
0,0,3,1,0,0,0,1,0,0,2,0,5,22,1,0,42,1,0,0,1,0,0,0,1,9,1,1,1,1,0
0,0,4,0,0,0,0,0,0,0,0,0,6,21,0,0,43,0,0,0,0,0,0,0,0,10,1,0,1,1,0
0,0,5,1,0,0,0,0,0,0,0,0,3,26,1,0,51,1,1,0,0,0,0,0,0,11,1,1,1,1,0
0,0,3,1,0,0,0,1,0,0,2,0,5,22,1,0,42,1,0,0,1,0,0,0,1,9,1,1,1,1,1
0,0,3,1,0,0,0,1,0,0,2,0,5,22,1,0,42,1,0,0,1,0,0,0,1,9,1,1,1,1,0
0,0,2,1,0,0,0,0,0,0,0,0,7,19,0,0,46,0,0,0,0,0,0,0,0,10,1,1,1,1,0
0,0,8,0,0,0,0,0,0,0,0,0,1,21,0,1,46,1,1,1,0,1,0,0,0,8,1,1,1,1,1
0,0,4,0,0,0,0,0,0,0,0,1,5,18,0,1,48,0,1,0,0,0,0,0,0,7,1,1,1,1,0
0,0,4,1,0,0,0,0,0,0,0,1,7,21,1,1,44,1,0,0,0,0,0,0,1,9,1,1,1,1,0
0,0,6,1,0,0,0,2,0,0,2,1,3,25,0,1,48,1,1,0,1,0,1,0,0,12,1,1,1,1,0
0,0,3,1,0,0,0,0,0,0,0,0,4,20,1,0,42,0,0,0,0,0,0,0,0,11,1,1,1,1,0
0,0,7,0,0,0,0,1,0,0,0,0,3,22,0,0,46,0,1,0,0,0,0,0,0,12,1,1,1,1,0
0,0,2,1,0,0,0,0,0,0,2,1,7,24,0,1,44,0,0,0,0,0,0,0,1,10,1,1,1,1,0
0,0,6,0,0,0,0,0,0,0,0,1,6,24,1,1,50,0,1,0,0,0,0,0,0,9,1,1,1,1,0
0,0,7,1,0,0,0,0,0,0,0,1,5,24,1,1,46,1,1,0,0,0,1,0,0,11,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,46,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,46,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,46,1,1,1,0,1,0,0,0,11,1,1,1,1,1
0,0,3,1,0,0,1,0,0,0,2,1,6,19,1,1,49,2,0,0,0,0,0,0,0,10,1,0,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,46,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,46,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,46,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,7,0,0,0,0,2,0,0,2,0,2,20,1,1,47,1,1,0,1,1,1,0,0,8,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,46,1,1,1,0,1,0,0,0,11,1,1,1,1,1
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,46,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,46,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,46,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,46,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,46,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,46,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,46,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,46,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,46,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,46,1,1,1,0,1,0,0,0,11,1,1,1,1,1
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,46,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,2,1,0,0,0,0,0,0,0,1,3,21,0,1,41,0,0,0,0,0,0,0,0,11,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,46,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,46,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,4,1,0,0,0,0,0,0,0,0,5,25,0,0,52,1,0,0,0,0,0,0,0,11,1,1,1,1,0
0,0,4,0,0,0,0,1,0,1,0,0,2,22,1,0,42,0,0,0,1,0,0,0,0,6,1,0,1,1,1
0,0,4,1,0,0,0,0,0,0,0,1,6,20,1,1,45,0,0,1,0,0,0,0,1,12,1,1,1,0,0
0,0,5,0,0,0,0,0,0,1,0,1,3,20,1,1,52,1,1,0,0,0,0,0,0,8,1,1,1,1,0
0,0,4,0,0,0,0,0,0,0,0,1,7,19,1,1,47,0,0,0,0,0,0,0,1,8,1,1,1,1,0
0,0,3,0,0,0,0,0,0,0,0,1,4,19,1,1,42,0,0,0,0,0,0,0,1,8,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,7,26,0,0,47,0,1,0,0,0,0,0,0,10,1,1,1,1,0
0,0,4,1,0,0,0,2,0,0,4,0,6,24,1,0,49,1,0,0,1,0,0,0,1,10,1,1,1,1,0
0,0,4,0,0,0,0,0,0,0,0,1,7,19,1,1,47,0,0,0,0,0,0,0,1,8,1,1,1,1,1
0,1,7,0,0,1,0,1,1,0,1,0,5,23,0,0,45,0,0,1,0,0,0,0,0,8,1,1,1,1,0
0,0,2,1,0,0,0,1,0,0,2,1,5,23,0,1,52,3,0,0,1,0,0,0,1,11,1,1,1,1,0
0,0,4,1,0,0,0,2,0,0,4,0,6,24,1,0,49,1,0,0,1,0,0,0,1,10,1,1,1,1,0
0,0,3,0,0,0,0,0,0,0,0,1,4,19,1,1,42,0,0,0,0,0,0,0,1,8,1,1,1,1,0
0,0,4,0,0,0,0,0,0,0,0,1,7,19,1,1,47,0,0,0,0,0,0,0,1,8,1,1,1,1,0
0,0,5,0,0,0,0,1,0,0,1,0,7,25,1,0,45,1,0,0,0,0,0,0,0,8,1,0,1,1,1
0,0,2,1,0,0,0,0,0,0,0,0,6,25,0,0,42,0,0,0,0,0,0,0,0,10,1,1,1,1,0
0,0,3,0,0,0,0,0,0,0,2,1,6,19,1,1,44,0,0,0,0,0,0,0,0,8,1,1,1,1,0
0,0,5,1,0,0,0,0,0,0,0,0,2,27,0,0,48,0,1,1,0,0,0,0,1,13,1,1,1,1,0
0,0,4,0,0,0,0,0,0,0,0,0,3,20,0,1,53,1,0,0,0,1,0,0,0,8,1,1,1,1,0
0,0,4,1,0,0,1,1,0,1,1,1,4,18,1,1,45,1,0,1,0,0,0,0,0,7,1,1,1,0,0
0,0,2,1,0,0,0,0,0,0,0,0,7,20,0,0,43,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,4,1,0,0,0,1,0,0,0,0,7,19,0,0,46,0,1,0,0,0,0,0,0,9,1,1,1,1,1
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,45,0,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,5,0,0,0,0,1,0,0,0,0,5,25,0,0,42,0,0,1,0,1,0,0,0,8,1,1,1,1,0
0,0,3,1,0,0,0,0,0,1,1,0,5,28,0,1,44,1,0,0,0,0,1,0,0,11,1,1,1,1,0
0,0,7,0,0,0,0,0,0,0,0,0,4,27,1,0,47,0,1,0,0,0,0,0,0,8,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,4,29,1,0,47,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,3,0,0,0,0,0,0,0,0,0,2,30,1,0,48,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,4,29,1,0,47,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,7,0,0,0,0,2,0,0,2,0,2,20,1,1,45,1,1,0,1,0,0,1,0,8,1,1,1,1,0
0,0,4,1,0,0,1,0,0,0,0,0,8,22,0,0,49,1,1,0,0,0,0,0,0,7,1,1,1,1,0
0,0,2,0,0,0,0,1,0,0,0,0,4,22,0,0,53,0,0,0,1,0,0,0,0,6,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,4,29,1,0,47,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,4,29,1,0,47,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,5,1,0,0,0,3,0,0,3,0,5,21,0,0,44,1,0,0,1,0,0,0,0,9,1,1,1,1,0
0,0,6,1,0,0,0,0,0,0,0,1,4,28,1,1,48,0,0,0,0,0,0,0,0,8,1,1,1,0,0
0,0,3,0,0,0,0,0,0,0,0,0,7,28,1,0,47,0,0,0,0,0,0,0,0,10,1,1,1,1,0
0,0,6,1,0,0,0,0,0,1,0,0,7,25,1,1,47,2,1,0,0,1,0,0,0,11,1,1,1,1,0
0,0,3,1,0,0,0,0,0,1,0,0,5,18,0,0,43,1,0,0,0,0,0,0,0,9,1,0,1,1,1
0,0,8,0,0,0,0,1,0,0,1,0,2,24,0,1,44,1,0,1,0,1,0,1,0,10,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,24,0,1,44,1,0,1,0,1,0,1,0,10,1,1,1,1,1
0,0,4,1,0,0,0,0,0,0,0,1,8,21,0,1,45,0,0,0,0,0,1,0,1,10,1,1,1,0,0
0,0,5,1,0,0,0,4,0,0,3,0,4,20,0,0,46,1,0,0,1,0,0,0,0,10,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,3,17,1,1,48,0,1,0,0,0,0,0,0,7,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,1,1,1,29,0,1,46,0,0,0,0,0,0,0,0,11,1,1,1,1,0
0,0,3,1,0,0,0,0,0,0,0,1,3,22,0,1,40,1,0,0,0,0,0,0,1,10,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,44,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,44,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,44,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,44,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,44,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,3,1,0,0,0,0,0,0,1,0,6,19,0,0,51,0,0,0,0,0,0,1,1,8,1,0,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,44,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,44,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,1,1,0,0,0,0,0,0,0,0,1,18,0,0,52,1,0,0,0,0,0,0,0,9,1,0,0,0,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,44,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,44,1,1,1,0,1,0,0,0,11,1,1,1,1,1
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,44,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,44,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,44,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,44,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,44,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,44,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,44,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,44,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,8,0,0,0,0,1,0,0,1,0,2,23,0,1,44,1,1,1,0,1,0,0,0,11,1,1,1,1,0
0,0,7,1,0,0,0,1,0,1,0,0,2,23,1,0,43,1,0,0,0,0,0,1,0,12,1,1,1,1,0
0,0,6,1,0,0,0,0,0,0,0,0,2,27,0,0,47,1,1,1,0,0,0,0,1,13,1,1,1,1,0
0,0,6,0,0,0,0,2,0,0,0,1,7,24,0,1,48,0,0,0,1,0,1,0,0,11,1,1,1,1,0
0,0,2,0,0,0,1,0,0,0,0,1,1,21,0,1,40,1,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,4,0,0,0,0,2,0,0,0,0,2,18,0,0,43,0,0,0,1,0,0,0,0,7,1,1,1,1,0
0,0,4,0,0,0,0,0,0,0,0,1,4,20,1,1,41,0,0,0,0,0,0,0,1,9,1,1,1,1,0
0,0,4,1,0,0,0,0,0,0,0,1,3,29,1,1,49,0,1,0,0,0,0,0,0,11,1,1,1,1,0
0,0,2,0,0,0,1,0,0,0,0,1,1,21,0,1,40,1,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,4,0,0,0,0,0,0,1,1,0,5,21,1,1,41,1,0,0,0,0,0,0,0,8,1,1,1,1,0
0,0,5,0,0,0,0,2,0,0,0,1,7,25,1,1,50,0,1,0,1,0,0,1,0,10,1,1,1,1,0
0,0,5,0,0,0,0,2,0,0,0,1,7,25,1,1,50,0,1,0,1,0,0,1,0,10,1,1,1,1,0
0,0,4,0,0,0,0,1,0,0,0,0,7,28,0,0,47,0,1,0,0,0,0,0,0,9,1,1,1,1,0
0,0,5,1,0,0,0,0,0,0,0,0,2,27,0,0,50,1,1,1,0,0,0,0,1,13,1,1,1,1,0
0,0,5,0,0,0,0,2,0,0,0,1,7,25,1,1,50,0,1,0,1,0,0,1,0,10,1,1,1,1,0
0,0,5,0,0,0,0,2,0,0,0,1,7,25,1,1,50,0,1,0,1,0,0,1,0,10,1,1,1,1,0
0,0,5,0,0,0,0,2,0,0,0,1,7,25,1,1,50,0,1,0,1,0,0,1,0,10,1,1,1,1,0
0,0,5,0,0,0,0,2,0,0,0,1,7,25,1,1,50,0,1,0,1,0,0,1,0,10,1,1,1,1,0
0,0,5,0,0,0,0,2,0,0,0,1,7,25,1,1,50,0,1,0,1,0,0,1,0,10,1,1,1,1,0
0,0,5,0,0,0,0,2,0,0,0,1,7,25,1,1,50,0,1,0,1,0,0,1,0,10,1,1,1,1,0
0,0,8,1,1,1,0,2,1,0,0,0,5,22,1,0,47,1,0,0,0,0,1,0,0,9,1,1,1,1,1
0,0,5,0,0,0,0,2,0,0,0,1,7,25,1,1,50,0,1,0,1,0,0,1,0,10,1,1,1,1,0
0,0,2,1,0,0,0,0,0,0,0,1,5,17,0,1,44,0,0,0,0,0,0,0,0,8,1,1,1,1,0
0,0,5,0,0,0,0,2,0,0,0,1,7,25,1,1,50,0,1,0,1,0,0,1,0,10,1,1,1,1,0
0,0,5,0,0,0,0,2,0,0,0,1,7,25,1,1,50,0,1,0,1,0,0,1,0,10,1,1,1,1,0
0,0,4,1,0,0,0,0,0,0,0,1,5,27,1,1,43,1,0,0,0,0,0,0,1,11,1,0,1,1,0
0,0,5,0,0,0,0,2,0,0,0,1,7,25,1,1,50,0,1,0,1,0,0,1,0,10,1,1,1,1,1
0,0,3,1,0,0,0,0,0,0,0,0,5,18,0,0,43,0,1,0,0,0,0,0,0,7,1,1,1,1,0
0,0,5,0,0,0,0,1,0,0,0,1,7,21,1,1,51,0,1,0,0,0,0,0,0,9,1,1,1,1,0
0,0,2,0,0,0,0,0,0,0,0,0,2,16,0,1,46,0,0,0,0,0,0,0,0,6,1,1,1,1,0
0,0,7,1,0,0,0,3,0,0,3,0,4,21,1,0,46,1,0,0,1,0,1,0,0,9,1,1,1,1,0
1,1,5,1,1,1,1,3,1,1,2,1,5,20,1,1,44,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,3,1,0,0,0,0,0,0,0,0,4,19,0,0,53,1,0,0,0,0,0,0,0,10,1,1,1,1,1
0,0,6,0,0,0,0,0,0,0,0,0,4,18,1,0,50,0,1,0,0,0,0,0,0,8,1,1,1,1,0
0,0,5,1,0,0,0,0,0,0,0,0,2,27,0,0,50,0,1,1,0,0,0,0,1,13,1,1,1,1,0
0,0,4,0,0,0,0,0,0,0,0,0,3,27,1,0,41,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,2,0,0,0,0,0,0,0,0,0,6,24,1,0,41,0,0,0,0,0,0,0,0,7,1,1,0,1,0
0,0,7,0,0,0,0,0,0,0,2,1,4,20,1,1,50,0,1,0,0,0,0,1,0,8,1,1,1,1,0
0,0,5,0,0,0,0,0,0,0,0,0,3,29,0,0,47,1,1,1,0,0,0,0,0,12,1,1,1,1,0
0,0,6,1,0,0,0,3,0,0,3,0,5,22,0,0,44,1,0,1,1,0,0,0,0,10,1,1,1,1,0
0,0,3,0,0,0,0,1,0,0,2,0,4,20,1,0,41,0,0,0,1,0,0,0,1,8,1,1,1,1,0
0,0,6,1,0,0,0,0,0,1,1,0,5,27,1,1,44,1,1,0,0,0,1,1,0,11,1,1,1,1,0
0,0,2,1,0,0,0,0,0,0,0,0,7,20,0,0,42,0,0,0,0,0,0,0,0,9,1,1,1,1,0
0,0,4,1,0,0,0,1,0,0,1,0,5,17,0,0,49,0,0,0,1,0,1,0,1,8,1,1,1,1,0
0,0,5,1,0,0,0,0,0,0,0,1,2,20,1,1,41,0,1,1,0,0,0,0,0,10,1,1,1,0,1
