cluster_id,anchor_index,n_samples,class_0,class_1,feature_rank,feature,conditional_entropy,entropy_reduction_ratio,base_entropy
4,33753,500,499,1,45,intent_android.intent.action.MY_PACKAGE_REPLACED,0.0208082889867774,0.0002778095947893717,0.020814071335501033
4,33753,500,499,1,46,intent_android.intent.action.QUICKBOOT_POWERON,0.0208082889867774,0.0002778095947893717,0.020814071335501033
4,33753,500,499,1,47,intent_android.intent.action.SEND,0.0208082889867774,0.0002778095947893717,0.020814071335501033
4,33753,500,499,1,48,intent_android.media.AUDIO_BECOMING_NOISY,0.0208082889867774,0.0002778095947893717,0.020814071335501033
4,33753,500,499,1,49,intent_com.google.android.gms.analytics.ANALYTICS_DISPATCH,0.0208082889867774,0.0002778095947893717,0.020814071335501033
4,33753,500,499,1,50,perm_android.permission.CHANGE_WIFI_STATE,0.0208082889867774,0.0002778095947893717,0.020814071335501033
4,33753,500,499,1,51,perm_android.permission.DISABLE_KEYGUARD,0.0208082889867774,0.0002778095947893717,0.020814071335501033
4,33753,500,499,1,52,perm_android.permission.FLASHLIGHT,0.0208082889867774,0.0002778095947893717,0.020814071335501033
4,33753,500,499,1,53,perm_android.permission.GET_TASKS,0.0208082889867774,0.0002778095947893717,0.020814071335501033
4,33753,500,499,1,54,perm_android.permission.INTERACT_ACROSS_USERS_FULL,0.0208082889867774,0.0002778095947893717,0.020814071335501033
4,33753,500,499,1,55,perm_android.permission.KILL_BACKGROUND_PROCESSES,0.0208082889867774,0.0002778095947893717,0.020814071335501033
4,33753,500,499,1,56,perm_android.permission.NFC,0.0208082889867774,0.0002778095947893717,0.020814071335501033
4,33753,500,499,1,57,perm_android.permission.READ_SYNC_SETTINGS,0.0208082889867774,0.0002778095947893717,0.020814071335501033
4,33753,500,499,1,58,perm_android.permission.SEND_SMS,0.0208082889867774,0.0002778095947893717,0.020814071335501033
4,33753,500,499,1,59,suspicious_Base64,0.0208082889867774,0.0002778095947893717,0.020814071335501033
4,33753,500,499,1,60,suspicious_getCellLocation,0.0208082889867774,0.0002778095947893717,0.020814071335501033
4,33753,500,499,1,61,suspicious_getCellSignalStrength,0.0208082889867774,0.0002778095947893717,0.020814071335501033
4,33753,500,499,1,62,suspicious_setWifiEnabled,0.0208082889867774,0.0002778095947893717,0.020814071335501033
4,33753,500,499,1,63,intent_,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,64,intent_ACTION.TAPCORE.MESSAGE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,65,intent_ACTION.TAPCORE.SYNC,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,66,intent_LOCATION_SERVICE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,67,intent_action.com.excelliance.install.plugin,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,68,intent_action.qihoo360.daemon.pcdaemon.DaemonStatus,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,69,intent_action_send_cancel,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,70,intent_action_send_pop,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,71,intent_android.Intent.ACTION_NEW_OUTGOING_CALL,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,72,intent_android.accessibilityservice.AccessibilityService,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,73,intent_android.accounts.AccountAuthenticator,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,74,intent_android.app.action.DEVICE_ADMIN_ENABLED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,75,intent_android.appwidget.action.APPWIDGET_CONFIGURE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,76,intent_android.appwidget.action.APPWIDGET_UPDATE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,77,intent_android.bluetooth.adapter.action.STATE_CHANGED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,78,intent_android.content.SyncAdapter,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,79,intent_android.easou.eyou.SEND_SMS_RESULT,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,80,intent_android.fbreader.action.CLOSE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,81,intent_android.fbreader.action.PLUGIN,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,82,intent_android.fbreader.action.PLUGIN_CRASH,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,83,intent_android.hardware.usb.action.USB_STATE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,84,intent_android.intent.action,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,85,intent_android.intent.action.ACTION_BOOT_COMPLETED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,86,intent_android.intent.action.ACTION_MEDIA_EJECT,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,87,intent_android.intent.action.ACTION_PACKAGE_ADDED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,88,intent_android.intent.action.ACTION_POWER_CONNECTED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,89,intent_android.intent.action.ACTION_POWER_DISCONNECTED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,90,intent_android.intent.action.ACTION_SHUTDOWN,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,91,intent_android.intent.action.ACTION_VIEW_DOWNLOADS,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,92,intent_android.intent.action.ANY_DATA_STATE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,93,intent_android.intent.action.BATTERY_CHANGED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,94,intent_android.intent.action.BATTERY_CHANGED_ACTION,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,95,intent_android.intent.action.CAL,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,96,intent_android.intent.action.CHECK_RECEIVER,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,97,intent_android.intent.action.CHINAMOBILE_OMS_GAME,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,98,intent_android.intent.action.CLOSE_SYSTEM_DIALOGS,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,99,intent_android.intent.action.CONFIGURATION_CHANGED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,100,intent_android.intent.action.CREATE_SHORTCUT,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,101,intent_android.intent.action.DATA_SMS_RECEIVED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,102,intent_android.intent.action.DATE_CHANGED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,103,intent_android.intent.action.DELETE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,104,intent_android.intent.action.DOWNLOAD_COMPLETE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,105,intent_android.intent.action.DOWNLOAD_NOTIFICATION_CLICKED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,106,intent_android.intent.action.DOWNLOAD_NOTIFY,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,107,intent_android.intent.action.DOWNLOAD_WAKEUP,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,108,intent_android.intent.action.DOWNLOAD_WAKEUP.sogou,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,109,intent_android.intent.action.ERROR_NOTIFY,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,110,intent_android.intent.action.EXTERNAL_APPLICATIONS_AVAILABLE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,111,intent_android.intent.action.IMEDIATE_NOTIFY_ALARM,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,112,intent_android.intent.action.INPUT_METHOD_CHANGED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,113,intent_android.intent.action.INSTALL,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,114,intent_android.intent.action.MAIN,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,115,intent_android.intent.action.MEDIA_BUTTON,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,116,intent_android.intent.action.MEDIA_CHECKING,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,117,intent_android.intent.action.MEDIA_EJECT,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,118,intent_android.intent.action.MEDIA_MOUNTED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,119,intent_android.intent.action.MEDIA_REMOVED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,120,intent_android.intent.action.MEDIA_UNMOUNTED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,121,intent_android.intent.action.NEW_OUTGOING_CALL,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,122,intent_android.intent.action.NOTIFICATION_ADD,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,123,intent_android.intent.action.NOTIFICATION_REMOVE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,124,intent_android.intent.action.NOTIFICATION_UPDATE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,125,intent_android.intent.action.PACKAGE_ADDED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,126,intent_android.intent.action.PACKAGE_CHANGED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,127,intent_android.intent.action.PACKAGE_FULLY_REMOVED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,128,intent_android.intent.action.PACKAGE_INSTALL,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,129,intent_android.intent.action.PACKAGE_REMOVED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,130,intent_android.intent.action.PACKAGE_REPLACED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,131,intent_android.intent.action.PACKAGE_RESTARTED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,132,intent_android.intent.action.PHONE_STATE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,133,intent_android.intent.action.PUSH_NOTIFY_ALARM,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,134,intent_android.intent.action.RESPOND_VIA_MESSAGE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,135,intent_android.intent.action.SCREEN_OFF,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,136,intent_android.intent.action.SCREEN_ON,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,137,intent_android.intent.action.SENDTO,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,138,intent_android.intent.action.SEND_MULTIPLE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,139,intent_android.intent.action.SEND_TO_KPSH,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,140,intent_android.intent.action.SENT_SMS_ACTION,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,141,intent_android.intent.action.SERVICE_STATE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,142,intent_android.intent.action.SIG_STR,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,143,intent_android.intent.action.SIM_STATE_CHANGED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,144,intent_android.intent.action.START_PCM_PLAY_SERVICE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,145,intent_android.intent.action.TIME_TICK,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,146,intent_android.intent.action.UMS_CONNECTED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,147,intent_android.intent.action.UMS_DISCONNECTED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,148,intent_android.intent.action.UPDATE_NOTIFICATION,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,149,intent_android.intent.action.USER_CLEARNOTIFY,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,150,intent_android.intent.action.USER_PRESENT,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,151,intent_android.intent.action.apservice,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,152,intent_android.intent.action.defaultSmsSet,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,153,intent_android.intent.action.mainintentex,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,154,intent_android.intent.apicloud.notification,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,155,intent_android.media.browse.MediaBrowserService,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,156,intent_android.net.ConnectivityManager.CONNECTIVITY_ACTION,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,157,intent_android.net.VpnService,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,158,intent_android.net.conn.CONNECTIVITY_CHANGE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,159,intent_android.net.conn.MEDIA_NOFS,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,160,intent_android.net.wifi.PICK_WIFI_WORK,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,161,intent_android.net.wifi.RSSI_CHANGED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,162,intent_android.net.wifi.STATE_CHANGE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,163,intent_android.net.wifi.WIFI_STATE_CHANGED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,164,intent_android.net.wifi.supplicant.CONNECTION_CHANGE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,165,intent_android.provider.OppoSpeechAssist.SMS_RECEIVED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,166,intent_android.provider.Telephony.SMS_DELIVER,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,167,intent_android.provider.Telephony.SMS_RECEIVED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,168,intent_android.provider.Telephony.SMS_RECEIVED2,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,169,intent_android.provider.Telephony.WAP_PUSH_DELIVER,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,170,intent_android.provider.Telephony.WAP_PUSH_RECEIVED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,171,intent_android.service.notification.NotificationListenerService,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,172,intent_android.settings.ADD_ACCOUNT_SETTINGS,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,173,intent_android.settings.SYNC_SETTINGS,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,174,intent_androidx.work.impl.background.systemalarm.UpdateProxies,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,175,intent_aspire.iap.SMS_DELIVERED_ACTION,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,176,intent_aspire.iap.SMS_SEND_ACTIOIN,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,177,intent_cn.egame.terminal.sdk.RECEIVER_CMD,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,178,intent_cn.egame.terminal.sdk.SERVICE_CMD,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,179,intent_cn.jpush.android.intent.ACTION_RICHPUSH_CALLBACK,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,180,intent_cn.jpush.android.intent.CONNECTION,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,181,intent_cn.jpush.android.intent.DaemonService,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,182,intent_cn.jpush.android.intent.MESSAGE_RECEIVED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,183,intent_cn.jpush.android.intent.NOTIFICATION_CLICK_ACTION,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,184,intent_cn.jpush.android.intent.NOTIFICATION_OPENED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,185,intent_cn.jpush.android.intent.NOTIFICATION_RECEIVED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,186,intent_cn.jpush.android.intent.NOTIFICATION_RECEIVED_PROXY,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,187,intent_cn.jpush.android.intent.PUSH_TIME,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,188,intent_cn.jpush.android.intent.PushService,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,189,intent_cn.jpush.android.intent.REGISTER,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,190,intent_cn.jpush.android.intent.REGISTRATION,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,191,intent_cn.jpush.android.intent.REPORT,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,192,intent_cn.jpush.android.intent.UNREGISTRATION,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,193,intent_cn.jpush.android.ui.PushActivity,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,194,intent_cn.ngds.android.intent.alarm,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,195,intent_cn.play.dservice,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,196,intent_cn.uc.gamesdk.sdkweb,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,197,intent_cn.xiaoneng.xpush.service,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,198,intent_co.ronash.pushe.ACTION_TASK_READY,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,199,intent_co.ronash.pushe.CHECK_TASKS,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,200,intent_co.ronash.pushe.RECEIVE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,201,intent_co.ronash.pushe.service.ScreenStateService,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,202,intent_com.Remind.alarm.enable,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,203,intent_com.Remind.alarm.repeat,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,204,intent_com.Remind.launch.app,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,205,intent_com.adroid.SERVICE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,206,intent_com.alimama.mobile.sdk.download.action,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,207,intent_com.amazon.device.messaging.intent.RECEIVE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,208,intent_com.amazon.device.messaging.intent.REGISTRATION,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,209,intent_com.amir.nightjar.service.BUFFER_SERVICES,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,210,intent_com.amir.nightjar.service.CONFIG_SERVICES,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,211,intent_com.android.deskclock.ALARM_SNOOZE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,212,intent_com.android.utils.hades.ACTION_INIT_COMMON_RES,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,213,intent_com.android.utils.hades.ACTION_REGISTER_IMPLICIT_RECEIVERS,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,214,intent_com.android.utils.hades.ACTION_START_SYS_WRAPPER,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,215,intent_com.android.utils.hades.ACTION_UPDATE_COMMON_RES,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,216,intent_com.android.utils.hades.ACTION_UPDATE_SYS_WRAPPER,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,217,intent_com.areametrics.areametricssdk.AMLocationUpdatesBroadcastReceiver.ACTION_PROCESS_UPDATES,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,218,intent_com.areametrics.areametricssdk.AMLocationUpdatesBroadcastReceiver.PROCESS_UPDATES,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,219,intent_com.aspire.purchaseservice.BIND,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,220,intent_com.baidu.action.Techain.VIEW,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,221,intent_com.baidu.action.Xshield.VIEW,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,222,intent_com.baidu.android.pushservice.action.BIND_SYNC,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,223,intent_com.baidu.android.pushservice.action.MESSAGE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,224,intent_com.baidu.android.pushservice.action.METHOD,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,225,intent_com.baidu.android.pushservice.action.PUSH_SERVICE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,226,intent_com.baidu.android.pushservice.action.RECEIVE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,227,intent_com.baidu.android.pushservice.action.media.CLICK,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,228,intent_com.baidu.android.pushservice.action.notification.CLICK,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,229,intent_com.baidu.android.pushservice.action.notification.SHOW,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,230,intent_com.baidu.autoupdatesdk.ACTION_AS_DOWNLOAD_COMPLETE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,231,intent_com.baidu.autoupdatesdk.ACTION_DOWNLOAD_COMPLETE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,232,intent_com.baidu.autoupdatesdk.ACTION_NEW_AS,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,233,intent_com.baidu.autoupdatesdk.ACTION_NEW_UPDATE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,234,intent_com.baidu.location.service_v2.2,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,235,intent_com.baoruan.launcher3.ACTION_THEME,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,236,intent_com.chance.service,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,237,intent_com.coolcloud.xmpp.NOTIFICATION.1010048,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,238,intent_com.cootek.smartinputv5.action.SP.DESTROY,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,239,intent_com.cootek.usage.alarm_operation,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,240,intent_com.datouniao.AdPublisher.service.check,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,241,intent_com.door.pay.sdk.app.action,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,242,intent_com.dzbook.service.PerpareDataService,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,243,intent_com.easou.action.image.crop,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,244,intent_com.easou.eyou.START_EPAY_PROXY_ACTIVITY,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,245,intent_com.easou.eyou.START_EPAY_PROXY_SERVICE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,246,intent_com.esbook.receiver.CLICK_BOOK_UPDATE,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,247,intent_com.esbook.receiver.CLICK_DOWN_BOOK,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,248,intent_com.esbook.receiver.message,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,249,intent_com.evernote.android.job.ADD_JOB_CREATOR,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,250,intent_com.example.servicejar.action.SHORTCUT_CLICKED,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,251,intent_com.example.servicejar.action.START_ASSIST,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,252,intent_com.example.servicejar.action.START_SPIRIT,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,253,intent_com.excelliance.appmate.platform.gameservice.PlatService,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,254,intent_com.excelliance.appmate.share,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,255,intent_com.excelliance.dualaid.SHORTCUT_ALARM,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,256,intent_com.excelliance.dualaid.act.action.ext,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,257,intent_com.excelliance.dualaid.action.appcrash,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,258,intent_com.excelliance.dualaid.action.download,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,259,intent_com.excelliance.dualaid.action.downloadcomp,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,260,intent_com.excelliance.dualaid.action.ext,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,261,intent_com.excelliance.dualaid.action.notifystatus,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,262,intent_com.excelliance.dualaid.action.pg,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,263,intent_com.excelliance.dualaid.action.phone_res_download,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,264,intent_com.excelliance.dualaid.action.process.64,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,265,intent_com.excelliance.dualaid.action.psjardl,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,266,intent_com.excelliance.dualaid.action.psts,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,267,intent_com.excelliance.dualaid.b64.action.update.done,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,268,intent_com.excelliance.dualaid.platform.gameplugin.action.START_FROM_SHORTCUT,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,269,intent_com.excelliance.kxqp.NEXT_CHAPTER,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,270,intent_com.excelliance.kxqp.action.GENERIC,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,271,intent_com.excelliance.kxqp.action.SmtCntService,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,272,intent_com.excelliance.kxqp.action.SmtServService,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,273,intent_com.excelliance.kxqp.action.explore,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,274,intent_com.excelliance.kxqp.action.gp,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,275,intent_com.excelliance.kxqp.action.init,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,276,intent_com.excelliance.kxqp.action.launcher,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,277,intent_com.excelliance.kxqp.action.navback,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,278,intent_com.excelliance.kxqp.action.smtcnt,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,279,intent_com.excelliance.kxqp.action.smtsrv,0.020814071335501033,0.0,0.020814071335501033
4,33753,500,499,1,280,intent_com.excelliance.kxqp.action.space.stat,0.020814071335501033,0.0,0.020814071335501033
