suspicious_getSubscriberId,perm_android_permission_MOUNT_UNMOUNT_FILESYSTEMS,suspicious_getCellLocation,perm_android_permission_READ_PHONE_STATE,n_permissions,intent_android_net_conn_CONNECTIVITY_CHANGE,perm_android_permission_CHANGE_WIFI_STATE,perm_android_permission_GET_TASKS,intent_android_intent_action_USER_PRESENT,perm_android_permission_RECEIVE_SMS,perm_android_permission_READ_LOGS,suspicious_getSimCountryIso,suspicious_getWifiState,perm_android_permission_SYSTEM_ALERT_WINDOW,perm_android_permission_CHANGE_NETWORK_STATE,perm_com_android_launcher_permission_INSTALL_SHORTCUT,perm_android_permission_SEND_SMS,intent_android_intent_action_PACKAGE_REMOVED,perm_android_permission_READ_SMS,intent_android_intent_action_PACKAGE_ADDED,perm_android_permission_CALL_PHONE,suspicious_adb_enabled,perm_android_permission_BROADCAST_STICKY,perm_android_permission_GET_PACKAGE_SIZE,intent_android_provider_Telephony_SMS_RECEIVED,n_urls,perm_com_google_android_c2dm_permission_RECEIVE,intent_com_google_android_c2dm_intent_RECEIVE,intent_android_intent_action_CHINAMOBILE_OMS_GAME,perm_com_android_launcher_permission_UNINSTALL_SHORTCUT,label
0,0,0,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,1,1,0,0,0
1,0,1,1,10,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,12,0,0,0,0,0
0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,1,1,0,0,0
0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,23,0,0,0,0,0
0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,1,1,0,0,0
1,1,1,1,24,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,23,0,0,1,1,0
0,0,0,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,0,0,0
0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0
0,0,1,1,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,1,1,0,0,1
0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0
1,1,1,1,20,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,26,0,0,0,1,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0
1,1,1,1,22,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,8,0,0,1,1,0
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0
0,0,1,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,0
1,1,1,1,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
0,0,0,1,14,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,0,0,0
0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
1,1,1,1,14,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,12,0,0,0,0,0
0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,1,1,0,0,0
0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,1,1,0,0,0
0,0,0,0,16,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,1,0,0,1
0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,1,1,0,0,0
1,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,1
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,1,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,1,0,0,0
1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1
0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,1,0,0,0
0,0,1,0,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,27,0,0,0,0,0
0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
1,1,1,1,15,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,21,0,0,0,0,0
0,1,0,1,23,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,17,0,0,0,0,1
1,1,1,1,25,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,22,0,0,0,0,1
1,1,1,1,17,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,18,0,0,0,1,0
0,0,0,0,13,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
0,1,1,1,17,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0
0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,1,0,0,0
0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0
1,1,1,1,12,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
0,0,1,1,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0
1,1,1,1,9,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,0,0,0,0,0
1,1,1,1,22,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0
0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,1,0,0,0
0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,1,0,0,0
1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
1,1,1,1,19,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,26,0,0,0,0,0
0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,1
0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,0,0,0,0,0
0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0
0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,1,0,0,0
0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1,1,0,0,0
0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,1,1,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
0,0,0,1,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0
0,0,0,1,14,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0
0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,1,0,0,0
0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0
0,0,0,1,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,1,0,0,0
0,0,0,1,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,1,0,0,0
0,0,0,1,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,1,0,0,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,1
1,1,1,1,22,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,23,1,0,0,0,1
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,1,0,0,0
0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1,1,0,0,1
1,1,1,0,22,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,1
1,0,1,1,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0
1,0,0,1,15,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0
0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,1,1,0,0,0
1,1,0,1,17,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,25,0,0,0,0,0
0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0
1,1,1,0,13,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
1,1,1,1,24,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,24,0,0,1,1,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,0,0,0,0,0
0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,0,0,0,0,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,0,0,0,0,0
0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,1,1,0,0,0
0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1,1,0,0,0
0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0
1,1,1,1,25,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,23,0,0,0,1,0
0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,0,0,0
0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,1,1,0,0,0
0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,0,0,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,1,1,0,0,0
1,1,1,1,22,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,1
1,1,1,1,22,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0
1,1,1,1,22,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0
1,1,1,1,22,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0
0,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1,1,1,1,22,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,1
0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,1,0,0,0
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0
0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0
1,1,1,1,14,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1,1,0,0,1
0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1,1,0,0,0
1,1,1,1,19,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,17,0,0,0,1,0
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0
1,0,0,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0
0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,0,0,0
1,1,1,1,20,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,25,0,0,0,0,0
0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,0,0,1
1,1,1,1,22,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,9,0,0,0,0,0
1,1,1,1,22,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,9,0,0,0,0,0
1,1,1,1,24,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,22,0,0,0,1,0
1,1,1,1,22,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,9,0,0,0,0,0
1,1,1,1,22,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,9,0,0,0,0,0
1,1,0,1,17,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,23,0,0,0,0,0
1,0,1,1,9,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,0,0,1
1,1,1,1,23,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,9,0,0,0,0,0
1,1,1,1,23,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,9,0,0,0,0,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,0,0,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,0,0,1
1,1,1,1,23,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,9,0,0,0,0,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,0,0,0
1,1,1,1,23,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,9,0,0,0,0,1
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,0,0,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,0,0,1
1,1,1,1,23,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,9,0,0,0,0,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,0,0,0
1,1,1,1,23,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,9,0,0,0,0,0
1,1,1,1,23,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,9,0,0,0,0,0
1,1,1,1,23,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,9,0,0,0,0,0
1,1,1,1,23,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,9,0,0,0,0,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,0,0,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,0,0,0
1,1,1,1,23,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,9,0,0,0,0,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,0,0,0
1,1,1,1,23,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,9,0,0,0,0,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,0,0,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,0,0,0
1,1,1,1,23,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,9,0,0,0,0,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,0,0,0
1,1,1,1,23,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,9,0,0,0,0,0
1,1,1,1,23,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,9,0,0,0,0,0
1,1,1,1,23,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,9,0,0,0,0,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,0,0,1
1,1,1,1,23,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,9,0,0,0,0,0
0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,1,1,0,0,1
1,1,1,1,23,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,9,0,0,0,0,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,0,0,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,0,0,0
1,1,1,1,23,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,9,0,0,0,0,0
0,0,1,1,20,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,1,0,0,0
0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,1
0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,0,0,1
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0
1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,0,0,0,0,0
0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,1,0,0,0
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,1,1,0,0,0
1,1,1,1,16,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,27,0,0,0,0,0
1,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
1,1,1,1,21,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,28,0,0,0,0,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0
1,1,1,1,21,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,26,0,0,0,0,1
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
1,1,0,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0
1,1,1,1,23,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,15,0,0,0,0,0
0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0
1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
0,1,0,0,11,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,1
1,1,1,1,20,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,28,0,0,0,0,0
0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0
0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,1,1,0,0,0
0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0
1,1,1,1,19,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,17,0,0,0,1,0
0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1
0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,1,1,0,0,0
0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,1,1,0,0,0
0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,1,0,0,0
