perm_android_permission_ACCESS_COARSE_LOCATION,perm_com_android_launcher_permission_INSTALL_SHORTCUT,perm_android_permission_SYSTEM_ALERT_WINDOW,perm_android_permission_ACCESS_WIFI_STATE,perm_android_permission_READ_PHONE_STATE,suspicious_Ldalvik_system_PathClassLoader_,perm_android_permission_GET_TASKS,perm_android_permission_ACCESS_FINE_LOCATION,suspicious_getSubscriberId,n_urls,intent_com_google_firebase_INSTANCE_ID_EVENT,perm_android_permission_WRITE_EXTERNAL_STORAGE,intent_android_net_wifi_supplicant_CONNECTION_CHANGE,intent_android_intent_action_CREATE_SHORTCUT,intent_android_intent_action_DELETE,perm_com_android_launcher3_permission_READ_SETTINGS,perm_com_android_launcher_permission_UNINSTALL_SHORTCUT,perm_android_permission_MOUNT_UNMOUNT_FILESYSTEMS,intent_android_net_wifi_STATE_CHANGE,perm_com_android_browser_permission_READ_HISTORY_BOOKMARKS,perm_com_android_launcher_permission_READ_SETTINGS,intent_android_app_action_DEVICE_ADMIN_ENABLED,intent_android_intent_action_EXTERNAL_APPLICATIONS_AVAILABLE,perm_com_android_alarm_permission_SET_ALARM,intent_android_intent_action_PACKAGE_FULLY_REMOVED,intent_android_intent_action_USER_PRESENT,intent_android_intent_action_PHONE_STATE,n_services,n_providers,intent_com_android_vending_INSTALL_REFERRER,label
0,1,0,1,1,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,1,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
0,0,0,1,1,0,1,0,0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
0,0,0,1,0,1,0,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,1,0,1,0,1,0,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,0
0,0,0,0,0,1,0,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0
0,0,0,1,0,1,0,0,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1,0,0,1,1,0,0,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,0,1,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
0,0,0,0,0,1,0,0,0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1,0,0,1,0,0,0,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,1,0,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,0,0,1,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0
0,0,0,0,0,1,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0
0,0,0,1,1,0,0,0,0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
0,0,0,0,0,1,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0
0,0,0,0,0,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,1,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,0,0,1,1,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,0,0,1,0,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0
0,0,0,0,1,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,36,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,1,0,0,0,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,1,0
0,0,1,1,1,0,1,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
0,0,0,0,0,1,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0
0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
0,1,1,1,1,0,0,0,0,34,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,1
0,0,0,0,0,1,0,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0
0,0,0,0,1,0,0,0,0,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,0,0,0,1,0,0,0,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0
0,0,0,0,0,1,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0
0,0,0,0,0,0,1,0,0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0
0,0,0,0,0,1,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,1,0,0,0,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0
1,0,0,0,0,1,0,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0
1,0,0,1,1,0,0,1,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0
0,0,1,1,0,0,1,1,0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,0,0,0,0,1,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0
0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0
0,0,0,1,0,0,0,0,0,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0
0,0,0,0,0,1,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0
0,0,0,1,0,1,1,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,0,0,1,0,1,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,0,0,1,1,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,0,0,1,0,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
0,0,0,0,0,1,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,1,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,0,0,1,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
1,0,0,1,1,0,1,0,1,31,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,1,1,0,1,0,32,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
0,0,0,0,0,0,0,0,0,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
0,0,0,0,0,0,0,0,0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,1,0,1,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0
0,0,0,0,0,1,0,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0
0,0,1,1,1,0,1,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
1,0,0,1,1,1,0,1,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,1,1,1,0,1,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,1,1,0,0,1,43,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,6,1,0
0,0,0,1,0,0,0,0,0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,1,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
0,0,0,0,0,1,0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,1,1,0,0,0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1
0,0,0,1,0,1,0,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
0,0,0,0,0,1,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0
1,0,0,1,1,1,0,0,0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,0,0,1,1,0,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,1,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1
0,0,1,1,0,1,0,0,0,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0
0,0,0,1,0,1,0,0,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
1,0,0,1,1,0,0,1,1,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0,0,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,0,0,0,1,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0
0,0,0,0,0,1,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,1,0,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,1,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
0,0,0,1,1,1,0,0,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,1,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0
0,0,0,0,1,0,1,0,0,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0
0,0,0,0,0,1,0,0,0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0
0,0,0,1,0,0,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0
0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,1,1,1,0,1,0,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
0,0,0,0,0,1,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
0,0,0,0,0,1,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
0,0,0,0,0,1,0,0,0,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0
0,0,1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,0,0,1,1,0,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,1,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,0
0,0,0,1,0,1,0,0,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0
0,0,0,1,1,0,0,0,1,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,1,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,0,1,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
1,0,1,1,1,0,0,0,1,31,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,1,0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1
0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,1,0,1,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,0,1,0,1,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
1,0,0,1,0,0,0,1,0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1
1,0,0,1,0,0,0,1,0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1
0,0,0,0,0,1,0,0,0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,1,0,1,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0,0,0,1,1,0,0,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,0,0,0,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0
0,0,0,0,0,0,0,0,0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
0,0,0,0,0,1,0,0,0,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0
0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0
0,0,0,1,0,1,0,0,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0
0,0,0,1,0,1,0,0,0,43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,1,0
0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
1,0,0,1,1,1,0,1,0,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0
1,0,0,1,0,1,0,1,0,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0
0,0,0,1,0,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,0,0,0,41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0
0,0,0,0,0,1,0,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0
0,0,0,0,0,1,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
0,0,0,0,0,1,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0
1,0,0,1,0,0,0,1,0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,1,0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,1,0,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
0,0,0,0,0,1,0,0,0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0
0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
0,0,0,1,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0
0,0,0,1,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,1,0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,1,0,0,0,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,1,0,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,1,0,1,0,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0
0,0,0,0,0,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,0,0,1,0,0,0,1,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
0,0,0,0,0,1,0,0,0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
0,0,0,0,0,1,0,0,0,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0
0,0,0,0,0,1,0,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0
1,0,0,1,0,1,0,1,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0
0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,1,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0
0,0,0,0,0,1,0,0,0,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0
0,0,0,0,0,1,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0
0,0,0,0,0,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
