suspicious_getSubscriberId,perm_android_permission_GET_TASKS,perm_android_permission_SEND_SMS,suspicious_getCellLocation,perm_android_permission_SYSTEM_ALERT_WINDOW,perm_android_permission_CHANGE_WIFI_STATE,intent_android_intent_action_PACKAGE_ADDED,suspicious_sendTextMessage,intent_android_intent_action_USER_PRESENT,perm_android_permission_MOUNT_UNMOUNT_FILESYSTEMS,intent_android_intent_action_PACKAGE_REMOVED,intent_android_intent_action_PACKAGE_REPLACED,intent_android_net_conn_CONNECTIVITY_CHANGE,perm_android_permission_READ_PHONE_STATE,perm_android_permission_CHANGE_NETWORK_STATE,suspicious_getWifiState,intent_safiap_framework_ACTION_TO_INSTALL,n_permissions,perm_android_permission_WRITE_SETTINGS,intent_com_google_android_c2dm_intent_RECEIVE,perm_android_permission_KILL_BACKGROUND_PROCESSES,intent_safiap_framework_ACTION_TO_INSTALL_IAP,intent_safiap_framework_sdk_ISAFFramework,intent_safiap_framework_ACTION_CHECK_UPDATE,intent_safiap_framework_ACTION_CANCEL_NOTIFICATION,n_urls,perm_android_permission_ACCESS_WIFI_STATE,intent_safiap_GET_SHARED_DATA,intent_safiap_framework_ACTION_SET_TIMER,perm_com_google_android_c2dm_permission_RECEIVE,label
1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,19,0,0,0,0,0,0,0,39,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,52,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,1,0,0,0,0,0,49,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,49,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,1,0,0,0,0,0,49,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,39,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,1,0,0,0,0,0,49,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,1,0,0,0,0,0,49,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,1,0,0,0,0,0,49,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,1,0,0,0,0,0,49,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,1,0,0,0,0,0,49,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,1,0,0,0,0,0,49,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,39,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,1,0,0,0,0,0,49,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,1,0,0,0,0,0,49,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,1,0,0,0,0,0,49,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,1,0,0,0,0,0,49,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,1,0,0,0,0,0,49,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,1,0,0,0,0,0,49,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,1,0,0,0,0,0,49,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,1,0,0,0,0,0,49,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,1,0,0,0,0,0,49,0,0,0,1,0
1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,11,0,0,0,1,1,1,1,53,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,43,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,48,1,0,0,0,0
1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,19,1,0,0,0,0,0,0,57,1,0,0,0,0
1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,17,0,0,1,0,0,0,0,47,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,51,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,50,1,0,0,1,0
0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,17,1,0,0,0,0,0,0,50,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,51,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,40,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,1,0,0,0,0,0,49,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,46,0,0,0,1,0
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,54,1,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,44,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,45,0,0,0,0,0
1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,14,1,0,0,0,0,0,0,55,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,43,0,0,0,1,0
1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,11,0,0,0,0,0,0,0,50,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,48,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,48,1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,7,0,0,0,0,0,0,0,52,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,45,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,49,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,49,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,40,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,44,1,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,47,0,0,0,0,0
1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,24,0,0,0,0,0,0,0,56,1,0,0,0,0
1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,21,1,0,0,0,0,0,0,47,1,0,0,0,0
1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,20,1,0,0,0,0,0,0,55,1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,0,0,0,48,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,40,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,1,0,0,0,0,0,40,1,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,51,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,23,0,1,0,0,0,0,0,48,1,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,19,0,1,0,0,0,0,0,40,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,48,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,47,1,0,0,0,0
1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,22,0,0,0,0,0,0,0,39,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,47,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,51,1,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,43,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,43,1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,1,0,0,0,0,0,53,1,0,0,1,0
1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14,0,0,1,0,0,0,0,42,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,48,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,45,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,45,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,45,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,45,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,45,0,0,0,0,0
1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,25,0,0,1,0,0,0,0,48,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,45,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,45,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,45,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,45,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,46,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,49,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,49,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,52,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,43,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,53,0,0,0,1,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,45,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,51,1,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,47,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,1,0,0,0,0,0,46,1,0,0,1,0
1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,44,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,45,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,45,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,45,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,45,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,49,1,0,0,0,0
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,22,0,0,0,0,0,0,0,44,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,51,1,0,0,0,0
1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,15,0,0,0,0,0,0,0,59,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,51,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,39,1,0,0,1,0
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,22,1,0,1,1,1,1,1,46,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,1,0,0,0,0,0,40,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0,51,1,0,0,1,0
1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,28,1,0,0,0,0,0,0,46,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,53,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,45,0,0,0,0,1
0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,13,0,0,0,0,0,0,0,44,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,45,0,0,0,0,0
1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,17,0,0,1,0,0,0,0,55,1,0,0,0,0
0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,54,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,56,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,40,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,48,1,0,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,50,1,0,0,0,0
1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,18,1,0,0,0,0,0,0,39,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,12,0,0,0,0,0,0,0,44,1,0,0,0,0
1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,18,1,0,0,0,0,0,0,39,1,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,53,0,0,0,0,0
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,25,0,1,0,0,0,0,0,42,1,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,50,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,36,1,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,51,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,55,1,0,0,0,0
1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,11,0,0,0,0,0,0,0,43,1,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,55,1,0,0,0,0
1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,11,0,0,0,0,0,0,0,43,1,0,0,0,0
1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,19,0,0,0,0,0,0,0,54,1,0,0,0,1
1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,12,0,0,0,0,0,0,0,48,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,48,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,1,0,0,0,0,0,0,51,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,1,0,0,0,0,0,51,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,42,0,0,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,24,1,0,0,1,1,1,1,39,1,1,1,0,0
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,44,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,42,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,55,1,0,0,0,0
1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,22,1,1,0,0,0,0,0,49,1,0,0,1,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,41,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,39,1,0,0,0,1
1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,19,1,0,0,0,0,0,0,45,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,47,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,46,1,0,0,0,0
1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,52,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,51,1,0,0,0,0
1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,26,1,0,1,0,0,0,0,52,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,52,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,55,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,55,1,0,0,0,0
1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,15,0,0,0,0,0,0,0,34,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,8,1,0,0,0,0,0,0,55,1,0,0,0,0
1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,9,1,0,0,1,1,1,1,44,1,1,1,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,45,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,14,0,1,0,0,0,0,0,42,1,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14,0,1,0,0,0,0,0,43,1,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,55,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,43,0,0,0,1,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,43,0,0,0,1,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,43,0,0,0,1,1
1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,10,1,0,0,1,1,1,1,42,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,49,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,45,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,41,1,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,0,1,0,0,0,0,0,41,1,0,0,1,0
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,50,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,46,1,0,0,0,0
1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,26,1,0,0,0,0,0,0,40,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,45,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,51,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,37,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,45,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,51,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,46,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,45,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,48,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,48,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,48,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,48,1,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,18,0,0,0,0,0,0,0,42,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,48,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,48,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,48,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,48,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,48,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,48,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,48,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,44,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,48,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,48,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,48,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,51,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,48,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,43,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,43,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,43,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,43,0,0,0,1,0
1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,47,1,0,0,0,0
0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,10,0,0,0,0,0,0,0,51,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,35,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,45,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,45,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,45,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,36,1,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,50,0,0,0,0,0
0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,17,0,1,0,0,0,0,0,57,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,1,0,0,0,0,0,60,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,44,1,0,0,1,0
1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,57,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,43,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,36,0,0,0,1,0
1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,57,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,45,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,45,1,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,24,1,0,0,0,0,0,0,46,1,0,0,0,0
1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,15,0,1,0,0,0,0,0,47,1,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,38,1,0,0,0,0
1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,11,0,0,0,0,0,0,0,52,1,0,0,0,0
