intent_android_intent_action_PACKAGE_ADDED,perm_android_permission_MOUNT_UNMOUNT_FILESYSTEMS,perm_com_android_launcher_permission_READ_SETTINGS,n_urls,suspicious_Ldalvik_system_PathClassLoader_,perm_android_permission_ACCESS_WIFI_STATE,perm_android_permission_SYSTEM_ALERT_WINDOW,perm_android_permission_WRITE_EXTERNAL_STORAGE,suspicious_sendTextMessage,perm_android_permission_READ_PHONE_STATE,perm_com_android_launcher_permission_UNINSTALL_SHORTCUT,intent_android_intent_action_CREATE_SHORTCUT,n_providers,perm_android_permission_ACCESS_FINE_LOCATION,perm_com_android_launcher3_permission_READ_SETTINGS,intent_android_intent_action_DELETE,suspicious_system_bin_su,perm_android_permission_SEND_SMS,perm_android_permission_READ_SMS,perm_android_permission_WRITE_SMS,suspicious_Landroid_telephony_SmsMessage___getMessageBody,n_permissions,perm_android_permission_ACCESS_COARSE_LOCATION,perm_android_permission_CHANGE_WIFI_STATE,suspicious_getSubscriberId,perm_android_permission_CHANGE_CONFIGURATION,perm_com_google_android_c2dm_permission_RECEIVE,n_services,suspicious_Ldalvik_system_DexClassLoader_,n_activities,label
0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,3,0,3,1
0,0,0,34,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,7,1,7,0
0,0,0,82,1,1,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,19,1,1,0,0,1,19,0,19,0
0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0
0,0,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,5,0,9,0
0,0,0,18,1,1,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,31,1,1,0,0,1,6,0,5,0
0,0,0,23,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,2,1,7,0
0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,80,0
1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,27,1,1,0,0,0,6,0,18,0
0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,15,0
0,0,0,53,1,1,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,12,0,0,1,0,1,9,1,19,0
0,0,0,36,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,1,5,1,13,0
0,0,0,64,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,31,0,0,0,0,1,12,1,18,1
0,0,0,41,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,1,18,0
0,0,0,32,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,3,1,10,0
0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,2,1,4,0
1,0,0,42,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,1,8,0
0,0,0,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,21,1,24,0
0,0,0,94,0,1,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,12,1,0,0,0,1,5,1,41,0
0,0,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0
0,0,0,158,1,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,12,0,1,1,0,1,5,0,31,0
0,0,0,27,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,37,0
0,0,0,9,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0
0,0,0,24,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,1,2,1,10,0
0,0,0,31,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,1,6,1,8,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,1
0,0,0,33,1,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,11,1,0,0,0,0,3,0,26,0
0,0,0,19,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,5,0
0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0
0,0,0,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0,1,6,0
0,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,4,0
0,0,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,11,0
0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,6,0
0,0,0,14,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,5,0
0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,8,0
0,0,0,48,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,21,1,1,1,0,0,7,0,21,0
0,0,0,95,1,0,0,1,0,1,0,0,5,1,0,0,0,0,0,0,0,19,1,0,0,0,1,7,1,44,0
0,0,0,20,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,8,0
0,0,0,32,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,14,1,0,0,0,1,7,0,60,0
0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,4,0
0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,4,0
0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0
0,0,0,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,2,0
0,0,0,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,6,0
0,0,0,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,16,0
0,0,0,38,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,2,1,13,0
0,0,0,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,7,0
0,0,0,24,1,0,1,1,0,1,0,0,3,1,0,0,0,0,0,0,0,14,1,0,0,0,1,8,1,11,0
0,0,0,11,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,21,1,0,0,0,1,3,1,6,0
0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,91,1
0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
0,0,0,38,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,3,1,7,0
0,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,9,0
0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,5,1
0,0,0,155,0,1,1,1,0,1,0,0,2,1,0,0,0,0,0,0,0,35,1,0,1,0,1,11,1,257,0
0,0,0,22,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0
0,0,0,133,1,0,0,1,1,0,0,0,5,1,0,0,1,0,0,0,0,15,1,0,0,0,1,9,1,104,0
0,0,0,15,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,101,0
0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,8,1
0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0
0,0,0,19,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,2,1,7,0
0,0,0,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,5,1,6,0
0,0,0,19,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,19,0
0,0,0,95,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,1,13,1,47,1
0,0,0,33,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,5,1,14,0
0,0,0,31,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,1,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
0,0,0,16,1,1,0,1,0,0,0,0,2,1,0,0,0,1,1,0,1,19,0,1,0,0,1,5,0,80,0
0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,5,0
1,0,0,38,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,1,3,1,13,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0
0,0,0,35,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0,1,1,1,11,1
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,2,0
0,0,0,52,1,1,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,16,1,0,0,0,1,7,1,8,1
0,0,0,23,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,1,5,1,9,1
0,0,0,32,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,6,0
0,0,0,31,1,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,11,1,0,0,0,0,2,1,4,0
0,0,0,46,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,15,1,0,0,0,1,7,1,39,0
0,0,0,26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,6,0
0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,1
0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,4,0
0,0,0,48,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,23,0,0,0,0,1,6,1,9,0
0,0,0,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,6,0,7,0
1,1,0,186,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,33,1,1,1,0,0,11,1,109,0
0,0,0,41,1,1,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,33,1,0,0,0,1,10,1,9,0
0,0,0,59,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,1,7,0,12,0
0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0
0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,4,0
0,0,0,36,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,10,0,0,0,0,0,4,1,22,0
0,0,0,37,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,6,0
0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0
0,0,0,49,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,1,6,1,6,0
0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,24,0
0,0,0,45,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,26,0,0,0,0,1,9,1,5,1
0,0,0,75,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,1,10,1,18,1
0,0,0,49,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,1,7,1,6,0
0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,18,0
0,0,0,67,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,11,1,0,0,0,0,3,1,21,0
0,0,0,19,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,6,0
0,0,0,58,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,1,15,0
0,0,0,44,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,1,19,0
0,0,0,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,4,0
0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,7,0
0,0,0,52,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,1,16,0
0,0,0,111,1,1,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,18,0,1,0,0,1,4,0,18,0
0,0,0,31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,11,0
0,0,0,10,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,8,1,0,0,0,0,1,0,3,0
1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,17,1,1,0,0,0,6,0,32,0
0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,12,0
0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,50,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,28,0,0,0,0,1,13,1,6,0
0,0,0,44,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,7,1,12,0
0,0,0,46,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,1,2,0
0,0,0,106,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,8,0,0,1,0,0,5,1,36,0
0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0
0,0,0,12,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,11,0,0,1,0,0,1,0,3,1
0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,7,1,0,0,0,0,0,0,1,0
0,0,0,8,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,26,1,0,0,0,1,5,0,3,0
0,0,0,86,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,31,1,0,1,0,1,10,1,21,0
1,0,0,186,1,1,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,9,0,0,0,0,1,10,1,57,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,6,0
0,0,0,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,0
0,0,0,20,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,1,8,1,12,1
0,0,0,111,1,1,1,1,0,1,0,0,10,1,0,0,0,0,0,0,0,24,1,1,0,0,1,18,0,51,1
0,0,0,15,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,1,9,0,7,0
0,0,0,31,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,8,0
0,0,0,17,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,1,33,0
1,0,0,48,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,4,1,12,0
0,0,0,176,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,1,5,1,20,0
0,0,0,31,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,1,9,0,9,0
0,0,0,49,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,16,1,0,0,0,1,1,0,2,0
0,0,0,42,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,6,0
0,0,0,22,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,1,6,1,7,0
0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
0,0,0,35,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,1,6,0
1,0,0,135,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,16,0,0,0,0,1,12,1,18,1
0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,9,0
0,0,0,34,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,1,2,1,8,0
0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,13,0
0,0,0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0
0,0,0,33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,7,0
0,0,0,9,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,3,0
0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,6,0
0,0,0,16,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,15,0
0,1,0,8,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,9,0,0,1,0,0,0,0,3,0
0,0,0,30,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,1,4,0,19,1
1,1,1,62,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,60,0,0,1,0,0,9,1,24,0
0,0,0,59,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,1,1,1,0,13,0
1,1,1,79,1,1,1,1,0,1,1,0,3,0,1,0,0,0,0,0,0,27,0,0,1,0,1,12,1,44,1
0,1,0,22,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,1,6,0
0,0,0,37,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,5,0
0,0,0,35,1,1,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,13,1,0,0,0,1,3,1,5,0
0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,17,0
0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,4,0
0,0,0,49,1,0,1,1,0,1,0,0,5,0,0,0,1,0,0,0,0,28,0,0,0,0,1,10,0,17,0
0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0
1,0,0,18,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,1,14,0,18,0
0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,8,0
0,0,0,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,1,0,5,0
0,0,0,65,1,1,0,1,0,1,0,0,8,1,0,0,0,0,0,0,0,38,1,1,1,0,1,17,0,37,0
0,0,0,159,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,34,1,0,1,0,1,11,1,236,0
0,0,0,120,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,10,1,40,0
0,0,0,32,1,1,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,17,1,0,0,0,1,5,0,37,0
0,0,0,16,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,15,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1
0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1
0,0,0,17,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,11,1,0,0,0,1,4,0,2,0
0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0
0,0,0,76,1,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,11,0,0,0,0,1,9,1,34,0
0,0,0,23,1,1,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,16,1,1,0,0,1,5,0,25,0
0,0,0,70,1,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,26,0,0,0,0,1,14,1,14,0
0,0,0,57,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,15,0
0,0,0,32,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,5,0
0,1,0,60,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,24,1,1,1,0,0,4,1,23,0
0,0,0,41,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,16,0,0,0,0,0,12,0,29,0
0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,4,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0
0,0,0,32,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,3,0
0,0,0,107,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,1,13,1,30,1
0,0,0,62,1,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,1,28,0
0,0,0,25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,8,0
1,0,0,122,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,34,0,1,0,0,1,10,1,21,0
0,0,0,6,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,1,0
0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,10,0
0,0,0,34,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,15,0,0,0,0,1,2,1,11,0
0,0,0,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0,1,3,1,20,0
0,0,0,34,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,15,1,18,0
1,1,1,3,1,1,1,1,0,1,1,0,5,1,1,0,1,0,0,0,0,90,1,1,0,1,0,26,0,49,0
0,0,0,45,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,1,9,1,8,0
0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,7,0
0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,1,6,1
0,0,0,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0
0,0,0,165,1,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,7,0,0,0,0,0,14,1,48,0
0,0,0,37,1,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,15,1,0,0,0,1,6,1,22,0
0,0,1,46,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,27,0,0,0,0,1,9,1,20,0
0,0,0,56,1,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,1,4,1,14,0
0,0,0,47,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,16,0,0,1,0,1,1,1,124,0
0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,23,0
0,0,0,59,1,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,1,5,0,68,0
0,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,5,0
0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0
0,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,11,0
0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,6,0
0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0
0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0
0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0
0,0,0,91,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,1,11,1,14,1
